T+,TEMP1,TEMP2,TEMP3,LOAD,PRESSURE,VALVE
40.2,100.05,107.56,-273.15,-0.85,0.96,0
40.3,100.19,107.88,-34.26,-0.84,0.91,0
40.4,100.34,108.04,-25.85,-0.84,0.91,0
40.5,100.34,108.04,-273.15,-0.84,0.87,0
40.6,100.48,108.35,-30.98,-0.84,0.91,0
40.7,100.62,108.35,-273.15,-0.85,0.91,0
40.8,100.62,108.67,-273.15,-0.85,0.87,0
40.9,100.77,108.35,-21.86,-0.84,0.96,0
41.0,100.91,108.99,-273.15,-0.83,0.96,0
41.1,100.91,108.99,-28.23,-0.82,0.96,0
41.2,101.06,109.32,-18.58,-0.82,0.91,0
41.2,101.2,109.32,-273.15,-0.84,0.91,0
41.3,101.2,109.48,-14.51,-0.84,0.96,0
41.4,101.35,109.64,-273.15,-0.84,0.91,0
41.5,101.2,110.13,-34.26,-0.84,0.87,0
41.6,101.5,109.8,-34.26,-0.84,0.91,0
41.7,101.5,109.97,-38.36,-0.83,0.91,0
41.8,101.64,110.29,-25.85,-0.83,0.91,0
41.9,101.79,110.29,-273.15,-0.84,0.91,0
42.0,101.79,110.46,-43.9,-0.85,0.91,0
42.1,101.94,110.62,-273.15,-0.83,0.91,0
42.2,101.94,110.79,-273.15,-0.83,0.91,0
42.3,102.08,110.95,-21.86,-0.84,0.91,0
42.4,102.23,111.12,-17.13,-0.84,0.91,0
42.4,102.08,111.12,-273.15,-0.84,0.91,0
42.5,102.53,111.12,-18.58,-0.84,0.91,0
42.6,102.38,111.45,-273.15,-0.85,0.91,0
42.7,102.38,111.61,-43.9,-0.85,0.91,0
42.8,102.53,111.78,-273.15,-0.84,0.91,0
42.9,102.53,111.78,-43.9,-0.84,0.91,0
43.0,102.67,112.62,-23.75,-0.84,0.91,0
43.1,102.67,112.12,-273.15,-0.84,0.91,0
43.2,102.82,112.29,-25.85,-0.84,0.91,0
43.3,102.82,112.45,-273.15,-0.84,0.87,0
43.4,102.82,112.45,-273.15,-0.84,0.96,0
43.5,102.97,112.62,-52.78,-0.85,0.91,0
43.6,103.12,112.79,-52.78,-0.86,0.91,0
43.7,103.12,112.96,-273.15,-0.85,0.91,0
43.8,103.27,113.13,-273.15,-0.85,0.91,0
43.9,103.27,113.3,-25.85,-0.84,0.91,0
43.9,103.27,113.3,-273.15,-0.83,0.91,0
44.0,103.42,113.48,-25.85,-0.84,0.87,0
44.1,103.72,113.65,-273.15,-0.84,0.87,0
44.2,103.72,113.82,-25.85,-0.85,0.87,0
44.3,103.57,113.82,-273.15,-0.85,0.87,0
44.4,103.72,114.34,-23.75,-0.84,0.91,0
44.5,103.72,113.99,-273.15,-0.85,0.91,0
44.6,103.87,114.34,-25.85,-0.85,0.96,0
44.7,103.87,114.34,-273.15,-0.84,0.91,0
44.8,103.87,114.51,-43.9,-0.84,0.91,0
44.9,103.87,114.51,-273.15,-0.84,0.96,0
44.9,104.02,114.69,-23.75,-0.83,0.91,0
45.0,104.02,114.86,-273.15,-0.82,0.91,0
45.1,104.17,115.04,-34.26,-0.84,0.96,0
45.2,104.17,115.21,-273.15,-0.85,0.83,0
45.3,104.02,115.21,-34.26,-0.84,0.87,0
45.4,104.32,115.21,-273.15,-0.84,0.87,0
45.5,104.32,115.57,-43.9,-0.83,0.91,0
45.6,104.47,115.57,-13.32,-0.83,0.91,0
45.7,104.47,115.74,-273.15,-0.83,0.87,0
45.8,104.62,115.74,-43.9,-0.82,0.91,0
45.9,104.62,116.1,-15.78,-0.83,0.91,0
45.9,104.47,116.1,-273.15,-0.84,0.91,0
46.0,104.77,116.28,-12.2,-0.83,0.96,0
46.1,104.62,116.46,-273.15,-0.84,0.91,0
46.2,104.77,116.46,-30.98,-0.85,0.91,0
46.3,105.08,116.64,-273.15,-0.85,0.91,0
46.4,104.93,116.64,-52.78,-0.84,0.91,0
46.5,104.62,116.82,-25.85,-0.83,0.91,0
46.6,105.08,116.82,-273.15,-0.84,0.91,0
46.7,105.08,117.18,-38.36,-0.84,0.91,0
46.8,105.23,117.18,-273.15,-0.83,0.91,0
46.9,105.23,117.0,-273.15,-0.83,0.87,0
47.0,105.23,117.54,-38.36,-0.82,0.91,0
47.1,105.39,117.54,-273.15,-0.82,0.91,0
47.1,105.39,117.73,-34.26,-0.83,0.91,0
47.2,105.54,117.73,-273.15,-0.84,0.91,0
47.3,105.54,117.91,-273.15,-0.84,0.87,0
47.4,105.54,118.09,-34.26,-0.84,0.91,0
47.5,105.54,118.09,-273.15,-0.84,0.91,0
47.6,105.69,118.65,-38.36,-0.84,0.91,0
47.7,105.69,118.28,-20.15,-0.84,0.87,0
47.8,105.85,118.46,-273.15,-0.84,0.96,0
47.9,106.16,118.65,-30.98,-0.83,0.91,0
48.0,105.85,118.84,-273.15,-0.83,0.91,0
48.1,105.85,118.84,-34.26,-0.84,0.91,0
48.2,106.0,119.02,-23.75,-0.86,0.91,0
48.3,106.16,119.02,-273.15,-0.85,0.87,0
48.3,106.0,119.4,-28.23,-0.84,0.91,0
48.4,106.16,119.4,-273.15,-0.84,0.87,0
48.5,106.31,119.59,-43.9,-0.84,0.91,0
48.6,106.31,119.59,-14.51,-0.83,0.87,0
48.7,106.31,119.59,-273.15,-0.83,0.91,0
48.8,106.16,119.59,-43.9,-0.83,0.87,0
48.9,106.78,119.4,-273.15,-0.83,0.87,0
49.0,106.62,119.96,-273.15,-0.83,0.87,0
49.1,106.62,120.15,-10.11,-0.83,0.91,0
49.2,106.62,120.15,-273.15,-0.82,0.91,0
49.3,106.62,120.35,-273.15,-0.82,0.91,0
49.4,106.78,120.54,-11.13,-0.84,0.87,0
49.4,106.78,120.54,-273.15,-0.84,0.91,0
49.5,106.93,120.73,-23.75,-0.83,0.91,0
49.6,106.93,120.73,-273.15,-0.82,0.87,0
49.7,106.93,120.92,-34.26,-0.82,0.87,0
49.8,107.09,121.5,-273.15,-0.84,0.91,0
49.9,107.09,121.11,-273.15,-0.85,0.91,0
50.0,107.09,121.31,-28.23,-0.84,0.91,0
50.1,107.09,121.31,-273.15,-0.83,0.91,0
50.2,107.25,121.5,-38.36,-0.83,0.91,0
50.3,107.25,121.5,-34.26,-0.82,0.96,0
50.4,107.25,121.5,-273.15,-0.82,0.91,0
50.5,107.4,121.7,-43.9,-0.83,0.91,0
50.6,107.4,121.89,-38.36,-0.84,0.91,0
50.6,107.56,122.09,-28.23,-0.84,0.91,0
50.7,107.56,122.09,-10.11,-0.82,0.91,0
50.8,107.56,122.09,-273.15,-0.82,0.87,0
50.9,107.56,122.29,-38.36,-0.8,0.91,0
51.0,107.72,122.48,-273.15,-0.81,0.87,0
51.1,107.72,122.48,-273.15,-0.81,0.91,0
51.2,107.72,122.68,-10.11,-0.81,0.91,0
51.3,107.72,122.88,-273.15,-0.82,0.91,0
51.4,107.88,122.68,-28.23,-0.81,0.87,0
51.5,107.88,122.88,-273.15,-0.82,0.96,0
51.6,108.19,122.88,-43.9,-0.81,0.91,0
51.7,108.04,123.08,-43.9,-0.81,0.87,0
51.8,108.04,122.88,-273.15,-0.81,0.91,0
51.8,108.04,123.28,-38.36,-0.82,0.91,0
51.9,108.19,123.48,-273.15,-0.82,0.91,0
52.0,108.19,123.68,-273.15,-0.81,0.91,0
52.1,108.19,123.68,-25.85,-0.81,0.87,0
52.2,108.19,123.68,-273.15,-0.81,0.91,0
52.3,108.19,123.89,-38.36,-0.82,0.87,0
52.4,108.35,123.89,-273.15,-0.82,0.91,0
52.5,108.35,124.09,-273.15,-0.82,0.91,0
52.6,108.51,124.29,-28.23,-0.81,0.91,0
52.7,108.35,124.29,-273.15,-0.82,0.87,0
52.8,108.51,124.29,-25.85,-0.82,0.87,0
52.9,108.51,124.5,-273.15,-0.82,0.87,0
53.0,108.67,124.5,-21.86,-0.8,0.87,0
53.1,108.51,124.5,-273.15,-0.8,0.87,0
53.1,108.67,124.7,-30.98,-0.81,0.87,0
53.2,108.67,124.7,-273.15,-0.82,0.91,0
53.3,108.67,124.7,-23.75,-0.81,0.91,0
53.4,108.83,125.12,-273.15,-0.8,0.87,0
53.5,108.83,125.12,-38.36,-0.8,0.91,0
53.6,108.99,125.12,-273.15,-0.83,0.91,0
53.7,108.83,125.12,-273.15,-0.82,0.87,0
53.8,109.16,125.32,-12.2,-0.81,0.91,0
53.9,108.99,125.74,-273.15,-0.8,0.91,0
54.0,108.99,125.32,-273.15,-0.8,0.91,0
54.1,108.99,125.53,-15.78,-0.82,0.87,0
54.1,108.99,125.74,-273.15,-0.83,0.91,0
54.2,109.16,125.95,-15.78,-0.82,0.87,0
54.3,109.16,125.95,-273.15,-0.81,0.91,0
54.4,109.16,125.95,-38.36,-0.82,0.87,0
54.5,109.32,125.95,-273.15,-0.8,0.91,0
54.6,109.48,126.16,-273.15,-0.76,0.87,0
54.7,109.32,126.16,-23.75,-0.8,0.87,0
54.8,109.32,126.37,-273.15,-0.82,0.91,0
54.9,109.32,126.37,-273.15,-0.8,0.91,0
55.0,109.32,126.58,-34.26,-0.81,0.87,0
55.1,109.32,126.58,-273.15,-0.82,0.87,0
55.2,109.48,126.8,-30.98,-0.83,0.87,0
55.3,109.48,126.8,-273.15,-0.83,0.87,0
55.3,109.48,127.01,-38.36,-0.84,0.87,0
55.4,109.48,127.01,-10.11,-0.85,0.87,0
55.5,109.48,126.8,-273.15,-0.84,0.91,0
55.6,109.48,127.22,-38.36,-0.84,0.91,0
55.7,109.64,127.22,-273.15,-0.84,0.91,0
55.8,109.64,127.44,-273.15,-0.84,0.91,0
55.9,109.64,127.44,-25.85,-0.85,0.83,0
56.0,109.64,127.44,-273.15,-0.86,0.87,0
56.1,109.8,127.44,-30.98,-0.86,0.87,0
56.2,109.8,127.44,-273.15,-0.85,0.91,0
56.3,109.8,127.66,-273.15,-0.84,0.91,0
56.4,109.8,127.87,-25.85,-0.85,0.91,0
56.5,109.8,127.87,-273.15,-0.86,0.87,0
56.5,109.64,127.87,-25.85,-0.86,0.87,0
56.6,109.97,127.87,-273.15,-0.85,0.87,0
56.7,109.97,127.66,-273.15,-0.85,0.87,0
56.8,109.97,128.09,-20.15,-0.84,0.91,0
56.9,110.29,128.31,-273.15,-0.85,0.87,0
57.0,110.13,128.31,-34.26,-0.87,0.87,0
57.1,110.13,128.31,-273.15,-0.86,0.91,0
57.2,110.13,128.53,-273.15,-0.85,0.87,0
57.3,110.13,128.31,-21.86,-0.86,0.87,0
57.4,110.13,128.75,-273.15,-0.86,0.91,0
57.5,110.29,128.09,-273.15,-0.85,0.87,0
57.6,110.29,128.75,-21.86,-0.86,0.91,0
57.7,110.29,128.75,-273.15,-0.86,0.87,0
57.7,110.29,128.97,-34.26,-0.85,0.91,0
57.8,110.13,128.97,-273.15,-0.85,0.91,0
57.9,110.46,129.19,-43.9,-0.86,0.87,0
58.0,110.62,128.97,-273.15,-0.86,0.87,0
58.1,110.46,129.19,-273.15,-0.86,0.87,0
58.2,110.62,129.19,-23.75,-0.87,0.87,0
58.3,110.62,129.42,-273.15,-0.87,0.87,0
58.4,110.62,129.19,-38.36,-0.86,0.87,0
58.5,110.62,129.42,-11.13,-0.87,0.87,0
58.6,110.62,129.42,-273.15,-0.85,0.87,0
58.7,110.62,129.42,-273.15,-0.84,0.87,0
58.8,110.79,129.42,-12.2,-0.85,0.87,0
58.9,110.79,129.64,-52.78,-0.85,0.87,0
58.9,110.79,129.64,-11.13,-0.85,0.87,0
59.0,110.62,129.64,-273.15,-0.86,0.87,0
59.1,110.95,129.86,-52.78,-0.86,0.91,0
59.2,110.95,129.64,-273.15,-0.86,0.83,0
59.3,110.95,129.86,-273.15,-0.85,0.87,0
59.4,110.95,130.09,-15.78,-0.86,0.83,0
59.5,110.95,130.09,-273.15,-0.86,0.87,0
59.6,111.12,130.09,-38.36,-0.85,0.87,0
59.7,111.12,130.32,-273.15,-0.85,0.83,0
59.8,111.12,129.64,-273.15,-0.84,0.91,0
59.9,111.12,130.32,-38.36,-0.85,0.87,0
60.0,111.28,130.32,-273.15,-0.85,0.91,0
60.0,111.28,130.32,-38.36,-0.84,0.87,0
60.1,111.28,130.54,-273.15,-0.84,0.87,0
60.2,111.28,130.54,-273.15,-0.84,0.87,0
60.3,111.28,130.54,-17.13,-0.84,0.87,0
60.4,111.45,130.54,-273.15,-0.85,0.83,0
60.5,111.45,130.54,-43.9,-0.85,0.91,0
60.6,111.45,130.54,-11.13,-0.85,0.87,0
60.7,111.45,130.54,-273.15,-0.85,0.87,0
60.8,111.45,130.77,-38.36,-0.84,0.87,0
60.9,111.61,130.77,-273.15,-0.84,0.91,0
61.0,111.61,130.77,-273.15,-0.85,0.87,0
61.1,111.61,131.0,-30.98,-0.83,0.87,0
61.2,111.78,131.0,-273.15,-0.83,0.87,0
61.2,111.61,130.77,-34.26,-0.83,0.87,0
61.3,111.78,130.77,-273.15,-0.84,0.91,0
61.4,111.78,131.0,-273.15,-0.85,0.91,0
61.5,111.78,131.46,-17.13,-0.85,0.87,0
61.6,111.78,131.23,-273.15,-0.86,0.87,0
61.7,111.95,131.23,-34.26,-0.85,0.87,0
61.8,111.78,131.23,-273.15,-0.84,0.87,0
61.9,111.95,131.23,-273.15,-0.84,0.87,0
62.0,111.95,131.23,-25.85,-0.85,0.87,0
62.1,111.95,131.23,-273.15,-0.86,0.83,0
62.2,111.95,131.46,-273.15,-0.86,0.87,0
62.3,112.12,131.93,-273.15,-0.86,0.87,0
62.4,112.12,131.69,-13.32,-0.86,0.87,0
62.5,112.29,131.46,-273.15,-0.86,0.91,0
62.5,112.12,131.46,-10.11,-0.85,0.87,0
62.6,112.12,131.69,-273.15,-0.84,0.87,0
62.7,112.29,131.69,-13.32,-0.86,0.87,0
62.8,112.29,131.69,-273.15,-0.87,0.87,0
62.9,112.29,131.69,-21.86,-0.85,0.91,0
63.0,112.29,131.46,-273.15,-0.85,0.87,0
63.1,112.29,132.16,-38.36,-0.84,0.91,0
63.2,112.45,131.93,-13.32,-0.85,0.87,0
63.3,112.45,131.93,-273.15,-0.85,0.91,0
63.4,112.45,131.93,-34.26,-0.85,0.87,0
63.5,112.45,131.93,-273.15,-0.86,0.87,0
63.6,112.62,131.93,-43.9,-0.85,0.87,0
63.6,112.62,131.69,-12.2,-0.85,0.87,0
63.7,112.62,132.16,-273.15,-0.86,0.83,0
63.8,112.62,131.93,-34.26,-0.86,0.87,0
63.9,112.62,132.16,-273.15,-0.84,0.87,0
64.0,112.62,132.16,-273.15,-0.83,0.83,0
64.1,112.79,132.4,-14.51,-0.84,0.87,0
64.2,113.13,131.46,-273.15,-0.84,0.87,0
64.3,112.79,132.16,-34.26,-0.84,0.87,0
64.4,112.79,131.93,-273.15,-0.85,0.87,0
64.5,112.96,132.16,-273.15,-0.84,0.87,0
64.6,112.96,132.4,-38.36,-0.85,0.91,0
64.7,112.96,132.4,-273.15,-0.84,0.87,0
64.8,112.96,132.16,-38.36,-0.84,0.87,0
64.8,113.13,132.4,-273.15,-0.85,0.87,0
64.9,113.13,132.4,-273.15,-0.86,0.83,0
65.0,113.13,132.4,-20.15,-0.84,0.83,0
65.1,112.96,132.63,-273.15,-0.84,0.91,0
65.2,113.3,132.4,-34.26,-0.85,0.87,0
65.3,113.3,132.63,-14.51,-0.85,0.87,0
65.4,113.13,132.4,-273.15,-0.85,0.83,0
65.5,113.3,132.63,-52.78,-0.86,0.87,0
65.6,113.3,132.63,-38.36,-0.86,0.87,0
65.7,113.65,132.63,-43.9,-0.87,0.87,0
65.8,113.3,132.63,-23.75,-0.87,0.87,0
65.9,113.3,132.87,-273.15,-0.86,0.83,0
65.9,113.3,132.63,-34.26,-0.85,0.87,0
66.0,113.48,132.87,-273.15,-0.84,0.83,0
66.1,113.48,132.16,-38.36,-0.84,0.87,0
66.2,113.48,132.63,-23.75,-0.85,0.87,0
66.3,113.65,132.63,-273.15,-0.85,0.87,0
66.4,113.65,132.87,-30.98,-0.86,0.83,0
66.5,113.65,132.63,-273.15,-0.86,0.83,0
66.6,113.65,132.87,-273.15,-0.86,0.87,0
66.7,113.48,132.63,-18.58,-0.86,0.87,0
66.8,113.65,132.87,-273.15,-0.86,0.87,0
66.9,113.65,132.87,-43.9,-0.86,0.87,0
67.0,113.82,132.87,-273.15,-0.85,0.83,0
67.1,113.82,133.11,-273.15,-0.85,0.87,0
67.1,113.82,133.11,-14.51,-0.85,0.87,0
67.2,113.82,133.11,-273.15,-0.84,0.83,0
67.3,114.16,132.87,-34.26,-0.84,0.87,0
67.4,113.99,133.11,-23.75,-0.85,0.87,0
67.5,113.99,133.11,-43.9,-0.86,0.87,0
67.6,113.99,132.87,-34.26,-0.86,0.87,0
67.7,113.99,133.59,-273.15,-0.85,0.87,0
67.8,114.16,133.11,-43.9,-0.85,0.91,0
67.9,114.16,133.11,-273.15,-0.85,0.87,0
68.0,114.16,133.11,-34.26,-0.84,0.87,0
68.1,114.16,133.11,-273.15,-0.84,0.87,0
68.2,114.16,133.11,-23.75,-0.85,0.87,0
68.3,114.34,133.11,-273.15,-0.86,0.87,0
68.3,114.34,133.35,-17.13,-0.85,0.87,0
68.4,114.34,133.11,-273.15,-0.86,0.87,0
68.5,113.99,133.11,-34.26,-0.86,0.87,0
68.6,114.34,133.11,-273.15,-0.86,0.83,0
68.7,114.34,133.35,-52.78,-0.86,0.87,0
68.8,114.34,133.35,-20.15,-0.86,0.87,0
68.9,114.51,133.11,-273.15,-0.84,0.87,0
69.0,114.51,133.35,-38.36,-0.85,0.87,0
69.1,114.51,133.35,-20.15,-0.86,0.87,0
69.2,114.69,133.11,-273.15,-0.86,0.91,0
69.3,114.51,133.35,-15.78,-0.85,0.87,0
69.4,114.51,133.35,-273.15,-0.85,0.83,0
69.4,114.51,133.35,-52.78,-0.87,0.87,0
69.5,114.51,133.35,-273.15,-0.86,0.87,0
69.6,114.69,133.35,-38.36,-0.87,0.87,0
69.7,114.51,133.35,-23.75,-0.88,0.87,0
69.8,114.69,133.35,-273.15,-0.88,0.91,0
69.9,114.69,133.35,-34.26,-0.88,0.87,0
70.0,114.69,133.35,-273.15,-0.87,0.87,0
70.1,114.69,133.11,-273.15,-0.85,0.87,0
70.2,114.86,133.35,-20.15,-0.84,0.87,0
70.3,114.69,133.35,-21.86,-0.84,0.87,0
70.4,114.69,133.35,-273.15,-0.83,0.87,0
70.5,114.86,133.59,-25.85,-0.83,0.87,0
70.6,114.86,133.35,-273.15,-0.84,0.87,0
70.6,114.86,133.35,-25.85,-0.84,0.87,0
