T+,TEMP1,TEMP2,TEMP3,LOAD,PRESSURE,VALVE
75.2,124.09,93.52,-52.78,-1.57,0.87,0
75.3,123.89,93.65,-273.15,-1.58,0.87,0
75.4,124.09,93.65,-273.15,-1.58,0.91,0
75.4,124.09,93.65,-273.15,-1.58,0.91,0
75.5,123.89,93.79,-273.15,-1.59,0.87,0
75.6,123.89,93.52,-52.78,-1.6,0.87,0
75.7,124.09,93.79,-273.15,-1.6,0.87,0
75.8,124.09,93.79,-273.15,-1.6,0.91,0
75.9,124.09,93.79,-38.36,-1.6,0.91,0
76.0,124.5,93.79,-43.9,-1.61,0.87,0
76.1,124.09,93.79,-273.15,-1.61,0.91,0
76.2,124.09,93.79,-34.26,-1.61,0.91,0
76.3,124.09,93.79,-52.78,-1.62,0.91,0
76.4,124.29,93.92,-43.9,-1.62,0.87,0
76.5,124.09,93.92,-38.36,-1.63,0.91,0
76.5,124.09,93.92,-52.78,-1.62,0.91,0
76.6,124.29,93.92,-273.15,-1.62,0.91,0
76.7,124.29,93.92,-273.15,-1.62,0.83,0
76.8,124.29,93.92,-43.9,-1.63,0.87,0
76.9,124.29,93.92,-273.15,-1.64,0.96,0
77.0,124.29,94.06,-273.15,-1.63,0.91,0
77.1,124.29,93.92,-273.15,-1.64,0.91,0
77.2,124.29,94.06,-273.15,-1.64,0.87,0
77.3,124.29,94.06,-273.15,-1.63,0.87,0
77.4,124.29,94.06,-273.15,-1.63,0.87,0
77.5,124.29,94.06,-273.15,-1.63,0.91,0
77.6,124.29,94.06,-52.78,-1.64,0.87,0
77.7,124.29,94.06,-273.15,-1.64,0.91,0
77.7,124.29,94.19,-30.98,-1.64,0.91,0
77.8,124.29,94.06,-273.15,-1.64,0.87,0
77.9,124.29,94.19,-52.78,-1.64,0.87,0
78.0,124.29,94.19,-43.9,-1.65,0.87,0
78.1,124.29,94.19,-273.15,-1.64,0.87,0
78.2,124.29,94.19,-52.78,-1.64,0.87,0
78.3,124.29,94.19,-273.15,-1.64,0.87,0
78.4,124.29,94.19,-34.26,-1.64,0.87,0
78.5,124.29,94.19,-273.15,-1.64,0.87,0
78.6,124.29,94.33,-52.78,-1.65,0.87,0
78.7,124.29,94.33,-28.23,-1.63,0.91,0
78.8,124.29,94.19,-273.15,-1.63,0.87,0
78.8,124.29,94.33,-30.98,-1.62,0.83,0
78.9,124.29,94.33,-273.15,-1.62,0.87,0
79.0,124.29,94.33,-43.9,-1.62,0.87,0
79.1,124.29,93.92,-52.78,-1.62,0.87,0
79.2,124.29,94.46,-273.15,-1.62,0.87,0
79.3,124.29,94.33,-273.15,-1.62,0.87,0
79.4,124.29,94.46,-273.15,-1.62,0.87,0
79.5,124.29,94.87,-52.78,-1.62,0.87,0
79.6,124.29,94.46,-273.15,-1.63,0.91,0
79.7,124.29,94.46,-273.15,-1.63,0.91,0
79.8,124.29,94.46,-52.78,-1.63,0.83,0
79.9,124.29,94.46,-273.15,-1.63,0.91,0
80.0,124.7,94.46,-273.15,-1.63,0.87,0
80.0,124.29,94.46,-43.9,-1.63,0.87,0
80.1,124.29,94.6,-273.15,-1.63,0.87,0
80.2,124.29,94.6,-273.15,-1.63,0.87,0
80.3,124.29,94.46,-43.9,-1.64,0.83,0
80.4,124.29,94.6,-52.78,-1.65,0.91,0
80.5,124.29,94.6,-38.36,-1.65,0.87,0
80.6,124.09,94.6,-30.98,-1.66,0.87,0
80.7,124.29,94.6,-52.78,-1.66,0.87,0
80.8,124.29,94.6,-273.15,-1.67,0.91,0
80.9,124.29,94.6,-273.15,-1.67,0.87,0
81.0,124.29,94.6,-273.15,-1.67,0.87,0
81.1,124.29,94.19,-273.15,-1.67,0.87,0
81.2,124.09,94.74,-273.15,-1.69,0.87,0
81.3,124.09,94.6,-273.15,-1.68,0.91,0
81.4,124.09,94.74,-52.78,-1.68,0.87,0
81.4,124.29,95.01,-273.15,-1.68,0.87,0
81.5,124.09,94.74,-273.15,-1.68,0.91,0
81.6,124.09,94.74,-273.15,-1.68,0.87,0
81.7,124.09,94.74,-273.15,-1.67,0.91,0
81.8,124.09,94.74,-273.15,-1.67,0.91,0
81.9,124.09,94.74,-273.15,-1.67,0.91,0
82.0,124.09,94.33,-273.15,-1.67,0.91,0
82.1,124.09,94.6,-273.15,-1.67,0.87,0
82.2,124.09,94.74,-273.15,-1.67,0.87,0
82.3,123.89,94.87,-273.15,-1.67,0.87,0
82.3,124.09,94.74,-273.15,-1.67,0.87,0
82.4,124.09,94.87,-273.15,-1.68,0.87,0
82.5,124.09,94.87,-273.15,-1.68,0.83,0
82.6,123.89,94.87,-273.15,-1.67,0.87,0
82.7,124.09,94.87,-273.15,-1.67,0.87,0
82.8,123.68,94.87,-273.15,-1.68,0.87,0
82.9,124.09,94.87,-273.15,-1.68,0.87,0
83.0,124.09,94.87,-273.15,-1.68,0.91,0
83.1,123.89,94.87,-273.15,-1.68,0.87,0
83.2,123.89,94.87,-273.15,-1.68,0.87,0
83.3,124.09,95.01,-273.15,-1.68,0.83,0
83.4,124.09,95.28,-273.15,-1.68,0.87,0
83.5,124.09,95.01,-43.9,-1.68,0.87,0
83.5,123.89,95.01,-273.15,-1.69,0.91,0
83.6,124.5,95.01,-52.78,-1.69,0.91,0
83.7,123.89,95.14,-273.15,-1.69,0.83,0
83.8,123.68,95.01,-43.9,-1.69,0.87,0
83.9,124.09,95.01,-52.78,-1.69,0.87,0
84.0,123.89,95.14,-273.15,-1.69,0.87,0
84.1,124.09,95.14,-273.15,-1.69,0.87,0
84.2,123.89,95.01,-273.15,-1.69,0.87,0
84.3,124.09,95.14,-273.15,-1.7,0.83,0
84.4,124.09,95.14,-52.78,-1.7,0.87,0
84.5,124.09,95.14,-273.15,-1.7,0.87,0
84.6,123.89,95.14,-273.15,-1.69,0.87,0
84.6,124.09,95.14,-43.9,-1.69,0.91,0
84.7,124.09,95.14,-52.78,-1.69,0.87,0
84.8,124.09,95.14,-273.15,-1.69,0.87,0
84.9,124.09,95.28,-273.15,-1.69,0.87,0
85.0,124.09,95.28,-273.15,-1.69,0.87,0
85.1,124.09,95.14,-52.78,-1.7,0.83,0
85.2,124.09,95.28,-273.15,-1.7,0.91,0
85.3,124.29,94.87,-273.15,-1.69,0.87,0
85.4,124.09,95.28,-273.15,-1.7,0.87,0
85.5,124.09,95.28,-273.15,-1.69,0.87,0
85.6,124.29,95.28,-273.15,-1.69,0.91,0
85.7,124.29,95.28,-52.78,-1.7,0.87,0
85.8,124.29,94.87,-52.78,-1.7,0.87,0
85.8,124.09,95.28,-273.15,-1.7,0.87,0
85.9,124.09,95.42,-28.23,-1.7,0.87,0
86.0,124.09,95.28,-273.15,-1.69,0.87,0
86.1,124.09,95.28,-273.15,-1.69,0.87,0
86.2,124.09,95.42,-273.15,-1.69,0.83,0
86.3,124.29,95.42,-52.78,-1.69,0.87,0
86.4,124.29,95.28,-273.15,-1.7,0.87,0
86.5,124.29,95.42,-273.15,-1.7,0.87,0
86.6,124.29,95.42,-273.15,-1.69,0.91,0
86.7,124.5,95.42,-273.15,-1.69,0.87,0
86.8,124.29,95.42,-43.9,-1.7,0.87,0
86.9,124.29,95.42,-52.78,-1.7,0.87,0
86.9,124.5,95.83,-273.15,-1.69,0.87,0
87.0,124.29,95.42,-273.15,-1.71,0.87,0
87.1,123.89,95.42,-273.15,-1.71,0.87,0
87.2,124.29,95.56,-273.15,-1.71,0.87,0
87.3,124.5,95.42,-273.15,-1.71,0.87,0
87.4,124.29,95.56,-273.15,-1.71,0.87,0
87.5,124.29,95.56,-273.15,-1.72,0.87,0
87.6,124.29,95.56,-273.15,-1.72,0.87,0
87.7,124.5,95.56,-273.15,-1.73,0.91,0
87.8,124.5,95.56,-273.15,-1.74,0.87,0
87.9,124.29,95.69,-52.78,-1.74,0.87,0
88.0,124.5,95.56,-273.15,-1.73,0.87,0
88.1,124.29,95.56,-273.15,-1.74,0.87,0
88.1,124.29,95.56,-273.15,-1.74,0.87,0
88.2,124.5,95.97,-273.15,-1.74,0.87,0
88.3,124.5,95.56,-52.78,-1.73,0.91,0
88.4,124.29,95.56,-273.15,-1.73,0.91,0
88.5,124.5,95.69,-273.15,-1.73,0.87,0
88.6,124.5,96.11,-273.15,-1.73,0.87,0
88.7,124.5,95.69,-273.15,-1.74,0.87,0
88.8,124.7,95.69,-273.15,-1.74,0.83,0
88.9,124.7,95.56,-273.15,-1.74,0.87,0
89.0,124.5,95.83,-273.15,-1.75,0.87,0
89.1,124.7,95.69,-273.15,-1.76,0.87,0
89.2,124.7,95.69,-273.15,-1.76,0.87,0
89.2,124.7,95.69,-273.15,-1.76,0.87,0
89.3,124.5,95.69,-273.15,-1.77,0.87,0
89.4,124.7,95.69,-273.15,-1.77,0.83,0
89.5,124.7,95.83,-52.78,-1.78,0.87,0
89.6,124.7,95.83,-273.15,-1.79,0.91,0
89.7,124.5,95.83,-273.15,-1.79,0.87,0
89.8,124.7,95.69,-38.36,-1.79,0.87,0
89.9,124.7,95.83,-28.23,-1.79,0.87,0
90.0,124.7,95.83,-273.15,-1.8,0.87,0
90.1,124.7,95.83,-273.15,-1.81,0.87,0
90.2,124.91,95.83,-52.78,-1.81,0.91,0
90.3,124.91,95.83,-273.15,-1.81,0.87,0
90.4,124.91,95.97,-34.26,-1.8,0.87,0
90.4,124.7,95.97,-273.15,-1.8,0.87,0
90.5,124.7,95.83,-273.15,-1.81,0.87,0
90.6,124.91,95.83,-273.15,-1.81,0.83,0
90.7,124.91,95.97,-43.9,-1.82,0.87,0
90.8,124.91,96.24,-273.15,-1.81,0.87,0
90.9,124.91,95.69,-273.15,-1.8,0.87,0
91.0,124.91,95.97,-273.15,-1.79,0.87,0
91.1,124.7,95.97,-273.15,-1.79,0.87,0
91.2,124.91,95.97,-273.15,-1.79,0.87,0
91.3,124.5,95.97,-273.15,-1.78,0.87,0
91.4,124.91,95.97,-273.15,-1.77,0.83,0
91.5,124.91,95.97,-43.9,-1.77,0.87,0
91.5,125.12,95.97,-52.78,-1.76,0.87,0
91.6,124.91,95.97,-52.78,-1.76,0.87,0
91.7,125.12,95.97,-34.26,-1.76,0.87,0
91.8,124.91,95.97,-273.15,-1.75,0.87,0
91.9,125.12,95.97,-273.15,-1.75,0.87,0
92.0,125.12,95.56,-273.15,-1.75,0.87,0
92.1,124.7,96.11,-52.78,-1.74,0.87,0
92.2,125.12,95.56,-43.9,-1.73,0.87,0
92.3,125.12,96.11,-273.15,-1.72,0.87,0
92.4,125.53,96.11,-273.15,-1.71,0.87,0
92.5,125.12,96.11,-273.15,-1.71,0.83,0
92.6,125.12,96.11,-273.15,-1.71,0.87,0
92.7,125.32,96.11,-52.78,-1.7,0.87,0
92.7,125.12,95.83,-273.15,-1.7,0.87,0
92.8,125.12,96.11,-43.9,-1.7,0.87,0
92.9,125.12,96.11,-52.78,-1.7,0.87,0
93.0,125.12,96.52,-273.15,-1.7,0.87,0
93.1,125.12,96.11,-273.15,-1.7,0.87,0
93.2,125.12,95.97,-273.15,-1.68,0.87,0
93.3,125.32,96.24,-273.15,-1.68,0.87,0
93.4,125.12,96.11,-273.15,-1.67,0.91,0
93.5,125.12,96.24,-273.15,-1.67,0.87,0
93.6,125.12,96.24,-273.15,-1.68,0.83,0
93.7,125.12,96.24,-273.15,-1.68,0.83,0
93.8,125.12,96.11,-273.15,-1.67,0.91,0
93.9,125.12,96.24,-273.15,-1.67,0.87,0
93.9,125.32,96.24,-52.78,-1.68,0.91,0
94.0,125.32,96.24,-43.9,-1.67,0.83,0
94.1,125.32,96.24,-52.78,-1.67,0.87,0
94.2,125.32,96.24,-273.15,-1.67,0.87,0
94.3,125.32,96.24,-52.78,-1.67,0.87,0
94.4,125.32,96.24,-273.15,-1.67,0.87,0
94.5,125.12,96.24,-273.15,-1.66,0.87,0
94.6,125.12,96.24,-273.15,-1.66,0.87,0
94.7,125.32,96.24,-52.78,-1.66,0.87,0
94.8,125.32,96.38,-273.15,-1.65,0.87,0
94.9,125.32,96.38,-43.9,-1.65,0.87,0
95.0,125.12,96.38,-273.15,-1.65,0.87,0
95.0,125.53,96.24,-273.15,-1.66,0.87,0
95.1,125.32,96.38,-34.26,-1.66,0.87,0
95.2,125.74,96.38,-273.15,-1.65,0.83,0
95.3,125.32,96.38,-273.15,-1.65,0.87,0
95.4,125.53,96.38,-273.15,-1.65,0.83,0
95.5,125.32,96.38,-273.15,-1.64,0.87,0
95.6,125.32,96.38,-273.15,-1.64,0.87,0
95.7,125.12,96.8,-273.15,-1.64,0.87,0
95.8,125.12,96.38,-273.15,-1.63,0.87,0
95.9,125.12,96.11,-273.15,-1.63,0.91,0
96.0,125.12,96.38,-273.15,-1.63,0.87,0
96.1,125.12,96.11,-273.15,-1.63,0.83,0
96.2,125.32,96.38,-273.15,-1.63,0.87,0
96.2,125.32,96.38,-273.15,-1.64,0.83,0
96.3,125.32,96.38,-273.15,-1.63,0.87,0
96.4,125.12,96.38,-43.9,-1.63,0.83,0
96.5,125.12,96.52,-273.15,-1.63,0.87,0
96.6,125.12,96.52,-273.15,-1.63,0.87,0
96.7,125.12,96.52,-273.15,-1.62,0.87,0
96.8,125.12,96.38,-273.15,-1.61,0.87,0
96.9,125.12,96.52,-30.98,-1.61,0.87,0
97.0,125.12,96.52,-273.15,-1.61,0.87,0
97.1,125.12,96.11,-273.15,-1.61,0.87,0
97.2,125.12,96.52,-273.15,-1.6,0.87,0
97.3,125.12,96.52,-273.15,-1.6,0.87,0
97.3,125.12,96.52,-273.15,-1.6,0.83,0
97.4,125.12,96.38,-273.15,-1.61,0.83,0
97.5,125.12,96.52,-52.78,-1.6,0.87,0
97.6,124.91,96.52,-273.15,-1.6,0.87,0
97.7,125.12,96.52,-38.36,-1.61,0.83,0
97.8,125.12,96.52,-52.78,-1.61,0.91,0
97.9,124.91,96.52,-273.15,-1.61,0.91,0
98.0,124.91,96.52,-273.15,-1.62,0.87,0
98.1,124.91,96.66,-28.23,-1.62,0.87,0
98.2,124.91,96.66,-273.15,-1.62,0.87,0
98.3,124.91,96.38,-52.78,-1.63,0.87,0
98.4,124.91,96.66,-273.15,-1.63,0.87,0
98.5,124.7,96.66,-273.15,-1.63,0.83,0
98.5,124.91,96.66,-273.15,-1.63,0.87,0
98.6,124.7,96.66,-273.15,-1.63,0.87,0
98.7,124.7,96.66,-43.9,-1.62,0.87,0
98.8,124.7,96.38,-273.15,-1.62,0.87,0
98.9,124.7,96.66,-273.15,-1.63,0.87,0
99.0,124.7,96.8,-273.15,-1.63,0.87,0
99.1,124.7,96.66,-273.15,-1.62,0.87,0
99.2,124.7,96.66,-273.15,-1.61,0.83,0
99.3,124.5,96.8,-273.15,-1.62,0.87,0
99.4,124.5,96.8,-273.15,-1.62,0.83,0
99.5,124.5,96.66,-273.15,-1.62,0.87,0
99.6,124.5,96.66,-273.15,-1.62,0.87,0
99.6,124.29,96.24,-273.15,-1.62,0.83,0
99.7,124.5,97.08,-52.78,-1.61,0.91,0
99.8,124.5,96.8,-273.15,-1.6,0.87,0
99.9,124.29,96.8,-273.15,-1.6,0.91,0
100.0,124.29,96.66,-52.78,-1.61,0.83,0
100.1,124.29,96.8,-273.15,-1.61,0.87,0
100.2,124.29,96.8,-273.15,-1.61,0.83,0
100.3,124.29,96.8,-43.9,-1.61,0.87,0
100.4,124.29,96.8,-273.15,-1.61,0.87,0
100.5,124.29,96.8,-273.15,-1.62,0.83,0
100.6,124.09,96.8,-43.9,-1.64,0.87,0
100.7,124.09,96.8,-273.15,-1.64,0.91,0
100.8,124.09,96.8,-34.26,-1.65,0.87,0
100.8,124.09,96.38,-273.15,-1.64,0.87,0
100.9,124.09,96.8,-273.15,-1.65,0.87,0
101.0,123.89,96.8,-273.15,-1.66,0.87,0
101.1,124.09,96.8,-273.15,-1.66,0.87,0
101.2,124.09,96.8,-273.15,-1.67,0.87,0
101.3,124.09,96.66,-273.15,-1.66,0.87,0
101.4,123.89,96.66,-273.15,-1.66,0.83,0
101.5,123.68,96.8,-273.15,-1.66,0.83,0
101.6,123.89,96.8,-273.15,-1.66,0.87,0
101.7,123.89,96.8,-273.15,-1.66,0.87,0
101.8,123.89,96.94,-273.15,-1.66,0.87,0
101.9,123.68,96.8,-273.15,-1.66,0.87,0
102.0,123.68,96.94,-273.15,-1.66,0.83,0
102.0,123.68,96.94,-273.15,-1.67,0.87,0
102.1,123.68,96.94,-52.78,-1.68,0.87,0
102.2,123.68,96.94,-38.36,-1.68,0.87,0
102.3,123.28,96.94,-52.78,-1.69,0.87,0
102.4,123.68,96.94,-273.15,-1.69,0.87,0
102.5,123.48,96.94,-273.15,-1.69,0.87,0
102.6,123.48,96.94,-52.78,-1.69,0.83,0
102.7,123.48,96.94,-273.15,-1.69,0.83,0
102.8,123.89,96.94,-273.15,-1.7,0.87,0
102.9,123.48,96.94,-273.15,-1.7,0.87,0
103.0,123.48,96.94,-273.15,-1.71,0.87,0
103.1,123.28,96.94,-273.15,-1.71,0.87,0
103.1,123.28,96.94,-273.15,-1.7,0.87,0
103.2,123.28,96.94,-273.15,-1.71,0.87,0
103.3,123.28,97.08,-273.15,-1.71,0.87,0
103.4,123.28,96.94,-273.15,-1.71,0.87,0
103.5,123.08,96.94,-273.15,-1.72,0.83,0
103.7,123.08,96.94,-52.78,-1.72,0.87,0
103.8,123.08,96.94,-273.15,-1.72,0.87,0
103.9,123.08,96.94,-273.15,-1.72,0.87,0
104.0,123.08,96.94,-273.15,-1.73,0.87,0
104.1,123.08,96.94,-273.15,-1.73,0.87,0
104.2,122.88,97.08,-273.15,-1.72,0.83,0
104.3,122.88,97.08,-273.15,-1.72,0.91,0
104.4,122.88,97.08,-273.15,-1.72,0.87,0
104.4,122.88,97.08,-273.15,-1.73,0.83,0
104.5,122.88,97.08,-273.15,-1.73,0.83,0
104.6,122.68,96.94,-273.15,-1.72,0.83,0
104.7,122.88,97.08,-273.15,-1.72,0.87,0
104.8,123.28,97.08,-273.15,-1.73,0.83,0
104.9,122.68,96.66,-43.9,-1.73,0.91,0
105.0,122.68,97.22,-52.78,-1.73,0.87,0
105.1,122.68,97.08,-273.15,-1.72,0.87,0
105.2,122.68,97.5,-273.15,-1.72,0.87,0
105.3,122.68,97.08,-273.15,-1.72,0.91,0
105.4,122.68,97.08,-273.15,-1.71,0.87,0
105.4,122.68,97.08,-273.15,-1.71,0.87,0
105.5,122.68,97.08,-43.9,-1.71,0.87,0
105.6,122.68,97.08,-34.26,-1.71,0.87,0
105.7,122.48,97.64,-273.15,-1.71,0.83,0
105.8,122.48,97.08,-52.78,-1.72,0.83,0
105.9,122.48,97.5,-52.78,-1.73,0.87,0
106.0,122.48,97.08,-273.15,-1.73,0.91,0
106.1,122.29,97.08,-43.9,-1.73,0.87,0
106.2,122.29,97.22,-273.15,-1.73,0.87,0
106.3,122.29,97.08,-273.15,-1.73,0.83,0
106.4,122.29,97.08,-273.15,-1.73,0.87,0
106.5,122.29,97.08,-52.78,-1.73,0.87,0
106.6,122.29,97.08,-30.98,-1.73,0.83,0
106.6,122.29,97.08,-273.15,-1.72,0.87,0
106.7,122.29,97.22,-273.15,-1.71,0.87,0
106.8,122.09,97.08,-273.15,-1.72,0.83,0
106.9,122.29,97.08,-273.15,-1.72,0.87,0
107.0,122.29,97.08,-52.78,-1.72,0.87,0
107.1,122.09,97.22,-273.15,-1.72,0.83,0
107.2,122.09,97.22,-273.15,-1.72,0.87,0
107.3,122.09,97.08,-273.15,-1.72,0.87,0
107.4,122.48,97.08,-52.78,-1.72,0.87,0
107.5,122.09,97.22,-273.15,-1.71,0.83,0
107.6,122.09,97.08,-52.78,-1.71,0.87,0
107.7,121.89,97.22,-273.15,-1.72,0.91,0
107.7,121.89,97.22,-273.15,-1.72,0.83,0
107.8,121.7,97.08,-34.26,-1.7,0.87,0
107.9,121.89,97.22,-34.26,-1.7,0.83,0
108.0,121.89,97.08,-273.15,-1.7,0.87,0
108.1,121.7,97.22,-52.78,-1.7,0.83,0
108.2,121.7,97.22,-52.78,-1.69,0.83,0
108.3,121.7,97.22,-273.15,-1.69,0.83,0
108.4,121.7,97.22,-273.15,-1.69,0.87,0
108.5,121.7,97.08,-52.78,-1.68,0.87,0
108.6,121.7,97.22,-30.98,-1.67,0.87,0
108.7,121.5,97.22,-273.15,-1.67,0.83,0
108.8,121.5,97.22,-52.78,-1.67,0.83,0
108.9,121.11,97.08,-273.15,-1.66,0.87,0
108.9,121.7,97.22,-273.15,-1.66,0.87,0
109.0,121.5,97.22,-273.15,-1.66,0.83,0
109.1,121.5,97.22,-273.15,-1.66,0.83,0
109.2,121.31,97.22,-273.15,-1.66,0.87,0
109.3,121.5,97.22,-273.15,-1.66,0.83,0
109.4,121.31,97.64,-273.15,-1.67,0.83,0
109.5,121.5,97.08,-273.15,-1.68,0.87,0
109.6,121.31,97.22,-273.15,-1.68,0.83,0
109.7,121.31,97.22,-273.15,-1.69,0.87,0
109.8,121.11,97.22,-273.15,-1.69,0.91,0
109.9,121.31,97.22,-273.15,-1.69,0.83,0
110.0,121.11,97.22,-52.78,-1.69,0.83,0
110.0,121.11,97.22,-273.15,-1.69,0.87,0
110.1,121.11,97.22,-273.15,-1.68,0.87,0
110.2,121.11,97.22,-273.15,-1.68,0.87,0
110.3,120.92,97.22,-273.15,-1.69,0.83,0
110.4,120.54,97.22,-273.15,-1.68,0.83,0
110.5,120.73,97.22,-273.15,-1.68,0.83,0
110.6,120.92,97.36,-52.78,-1.69,0.83,0
110.7,120.92,97.64,-273.15,-1.69,0.87,0
110.8,120.73,97.22,-273.15,-1.69,0.83,0
110.9,120.73,97.22,-273.15,-1.69,0.83,0
111.0,120.92,97.22,-273.15,-1.7,0.83,0
111.1,121.11,97.22,-273.15,-1.7,0.87,0
111.2,120.54,97.22,-273.15,-1.7,0.87,0
111.3,120.73,97.22,-273.15,-1.7,0.87,0
111.4,120.54,97.22,-34.26,-1.7,0.87,0
111.4,120.54,97.36,-52.78,-1.7,0.83,0
111.5,120.54,97.22,-273.15,-1.69,0.83,0
111.6,120.54,97.22,-273.15,-1.68,0.87,0
111.7,120.54,97.22,-273.15,-1.69,0.87,0
111.8,120.35,97.22,-43.9,-1.7,0.87,0
111.9,120.35,97.22,-273.15,-1.7,0.87,0
112.0,120.35,97.22,-273.15,-1.71,0.87,0
112.1,120.35,97.22,-273.15,-1.72,0.83,0
112.2,120.15,97.22,-38.36,-1.7,0.83,0
112.3,120.35,97.22,-273.15,-1.69,0.87,0
112.4,120.15,97.22,-273.15,-1.69,0.87,0
112.4,120.15,97.22,-273.15,-1.69,0.83,0
112.5,120.15,96.8,-52.78,-1.7,0.87,0
112.6,119.96,97.22,-52.78,-1.7,0.83,0
112.7,120.35,97.36,-273.15,-1.7,0.83,0
112.8,119.96,97.36,-273.15,-1.7,0.87,0
112.9,120.15,97.22,-273.15,-1.7,0.87,0
113.0,119.96,97.22,-273.15,-1.7,0.87,0
113.1,119.96,97.22,-273.15,-1.7,0.83,0
113.2,119.96,96.94,-52.78,-1.71,0.83,0
113.3,119.96,97.36,-38.36,-1.71,0.87,0
113.4,119.96,97.36,-52.78,-1.71,0.87,0
113.5,119.77,97.36,-273.15,-1.71,0.87,0
113.5,119.96,97.36,-273.15,-1.71,0.87,0
113.6,119.77,97.64,-52.78,-1.71,0.83,0
113.7,119.59,97.22,-52.78,-1.71,0.87,0
113.8,119.77,97.36,-273.15,-1.71,0.83,0
113.9,119.77,97.36,-273.15,-1.7,0.87,0
114.0,119.59,97.22,-273.15,-1.7,0.87,0
114.1,119.77,97.22,-273.15,-1.69,0.83,0
114.2,119.59,97.36,-52.78,-1.68,0.91,0
114.3,119.59,97.36,-273.15,-1.69,0.87,0
114.4,119.59,97.36,-273.15,-1.69,0.87,0
114.5,119.59,97.36,-273.15,-1.7,0.91,0
114.6,119.59,97.22,-273.15,-1.69,0.87,0
114.7,119.59,97.36,-273.15,-1.68,0.87,0
114.7,119.59,97.22,-273.15,-1.68,0.91,0
114.8,119.59,97.36,-273.15,-1.68,0.91,0
114.9,119.59,97.22,-273.15,-1.68,0.83,0
115.0,119.59,97.36,-273.15,-1.68,0.87,0
115.1,119.59,97.22,-52.78,-1.68,0.83,0
115.2,119.21,97.36,-273.15,-1.68,0.83,0
115.3,119.77,97.36,-273.15,-1.67,0.83,0
115.4,119.02,97.22,-52.78,-1.68,0.83,0
115.5,119.4,97.22,-273.15,-1.68,0.83,0
115.6,119.59,97.08,-52.78,-1.68,0.83,0
115.7,119.4,97.22,-273.15,-1.68,0.83,0
115.8,119.4,97.22,-34.26,-1.68,0.83,0
115.8,119.4,97.22,-273.15,-1.68,0.87,0
115.9,119.4,97.22,-30.98,-1.68,0.83,0
116.0,119.21,97.22,-38.36,-1.68,0.83,0
116.1,119.4,97.22,-273.15,-1.68,0.87,0
116.2,119.4,97.22,-52.78,-1.68,0.83,0
116.3,119.21,97.36,-52.78,-1.69,0.87,0
116.4,119.21,97.22,-273.15,-1.68,0.87,0
116.5,119.21,97.22,-52.78,-1.67,0.87,0
116.6,119.21,97.22,-52.78,-1.67,0.83,0
116.7,119.21,97.36,-273.15,-1.67,0.87,0
116.8,119.21,97.22,-273.15,-1.66,0.87,0
116.9,119.21,97.36,-273.15,-1.65,0.87,0
117.0,119.02,97.36,-273.15,-1.65,0.87,0
117.0,119.21,97.22,-273.15,-1.65,0.87,0
117.1,119.21,97.22,-38.36,-1.66,0.83,0
117.2,119.21,96.8,-43.9,-1.66,0.87,0
117.3,119.21,97.22,-273.15,-1.65,0.87,0
117.4,119.02,97.22,-38.36,-1.65,0.83,0
117.5,119.02,97.36,-273.15,-1.65,0.83,0
117.6,119.4,97.36,-273.15,-1.65,0.87,0
117.7,119.02,97.22,-273.15,-1.65,0.87,0
117.8,119.02,97.22,-34.26,-1.64,0.87,0
117.9,119.02,97.22,-273.15,-1.64,0.83,0
118.0,119.02,97.22,-52.78,-1.63,0.87,0
118.1,118.65,97.22,-273.15,-1.64,0.87,0
118.2,119.21,97.22,-273.15,-1.64,0.87,0
118.2,119.02,97.22,-273.15,-1.64,0.87,0
118.3,119.02,97.36,-273.15,-1.63,0.83,0
118.4,119.02,97.22,-273.15,-1.63,0.87,0
118.5,119.02,97.22,-273.15,-1.63,0.87,0
118.6,119.02,97.22,-273.15,-1.63,0.87,0
118.7,119.02,97.22,-52.78,-1.63,0.87,0
118.8,118.84,97.36,-273.15,-1.63,0.87,0
118.9,119.21,97.22,-43.9,-1.63,0.83,0
119.0,118.84,97.22,-273.15,-1.62,0.87,0
119.1,118.84,97.22,-273.15,-1.62,0.87,0
119.2,118.84,97.36,-273.15,-1.62,0.87,0
119.3,118.84,97.22,-273.15,-1.61,0.87,0
119.3,118.84,97.22,-273.15,-1.62,0.83,0
119.4,118.84,97.22,-273.15,-1.62,0.83,0
119.5,118.84,97.22,-30.98,-1.62,0.83,0
119.6,118.84,97.22,-52.78,-1.62,0.87,0
119.7,118.84,97.22,-273.15,-1.62,0.83,0
119.8,119.02,97.22,-273.15,-1.61,0.87,0
119.9,118.84,97.22,-273.15,-1.61,0.83,0
120.0,118.84,97.22,-273.15,-1.61,0.87,0
120.1,118.84,97.22,-273.15,-1.61,0.87,0
120.2,118.84,96.94,-52.78,-1.62,0.83,0
120.3,118.84,97.22,-52.78,-1.61,0.83,0
120.4,118.84,97.22,-52.78,-1.61,0.87,0
120.5,118.84,97.22,-273.15,-1.61,0.83,0
120.6,118.84,97.22,-273.15,-1.62,0.83,0
120.6,118.84,97.22,-52.78,-1.62,0.87,0
120.7,118.84,97.22,-52.78,-1.62,0.87,0
120.8,118.46,97.22,-273.15,-1.61,0.87,0
120.9,118.84,97.64,-273.15,-1.61,0.87,0
121.0,118.84,97.22,-52.78,-1.61,0.87,0
