T,TEMP1,TEMP2,TEMP3,LOAD,PRESSURE,VALVE
9.9,28.13,33.36,34.97,0.33,0.49,0
10.0,28.13,32.95,34.97,0.35,0.50,0
10.1,28.13,33.16,34.97,0.37,0.49,0
10.2,27.89,32.95,34.97,0.38,0.49,0
10.3,28.36,32.75,34.97,0.36,0.49,0
10.4,28.13,32.95,34.97,0.36,0.49,0
10.5,28.13,32.95,34.97,0.36,0.49,0
10.6,28.36,33.16,35.16,0.35,0.49,0
10.7,28.13,33.16,34.97,0.37,0.49,0
10.8,28.13,32.95,34.97,0.38,0.49,0
10.8,27.89,33.36,35.55,0.39,0.50,0
10.9,28.13,33.16,34.97,0.39,0.50,0
11.0,28.13,32.95,34.97,0.41,0.49,0
11.1,27.66,32.95,35.36,0.43,0.49,0
11.2,28.36,32.95,35.16,0.46,0.49,0
11.3,28.13,33.16,34.97,0.47,0.49,0
11.4,28.13,32.95,35.16,0.49,0.49,0
11.5,28.36,32.95,34.97,0.52,0.49,0
11.6,29.05,32.95,35.16,0.54,0.49,0
11.7,27.89,32.95,34.97,0.58,0.49,0
11.8,28.13,32.95,35.16,0.59,0.50,0
11.9,28.36,32.95,35.16,0.62,0.49,0
12.0,28.13,33.16,35.16,0.62,0.49,0
12.0,28.13,32.95,35.55,0.64,0.50,0
12.1,28.13,33.36,34.97,0.67,0.49,0
12.2,28.13,32.95,35.16,0.72,0.49,0
12.3,28.13,33.16,35.75,0.74,0.49,0
12.4,28.36,32.95,35.36,0.77,0.49,0
12.5,28.36,32.95,35.36,0.81,0.50,0
12.6,28.59,32.95,35.16,0.84,0.49,0
12.7,28.36,32.95,35.16,0.87,0.50,0
12.8,28.13,32.75,35.36,0.92,0.49,0
12.9,28.13,32.75,35.36,0.97,0.49,0
13.0,27.89,32.95,35.36,1.01,0.49,0
13.1,28.13,33.16,35.94,1.03,0.49,0
13.1,28.13,33.16,35.36,1.06,0.49,0
13.2,28.13,32.75,35.16,1.10,0.49,0
13.3,28.13,32.95,35.36,1.13,0.49,0
13.4,28.36,32.95,35.36,1.17,0.49,0
13.5,28.13,32.95,35.36,1.20,0.49,0
13.6,28.13,32.95,35.36,1.24,0.50,0
13.7,28.13,32.95,35.36,1.27,0.49,0
13.8,28.59,32.75,35.55,1.33,0.49,0
13.9,28.36,32.95,35.75,1.39,0.49,0
14.0,27.89,32.95,35.36,1.42,0.49,0
14.1,28.36,32.95,35.36,1.46,0.49,0
14.2,28.36,33.16,35.75,1.48,0.49,0
14.2,28.36,32.95,35.36,1.51,0.50,0
14.3,28.36,32.95,35.55,1.55,0.49,0
14.4,27.89,32.95,35.36,1.60,0.49,0
14.5,28.13,32.95,35.36,1.63,0.49,0
14.6,28.36,32.95,35.55,1.67,0.49,0
14.7,28.36,33.36,34.77,1.70,0.50,0
14.8,28.36,33.16,35.36,1.72,0.49,0
14.9,28.36,33.16,35.16,1.76,0.49,0
15.0,28.36,32.95,35.55,1.81,0.49,0
15.1,28.59,32.75,35.55,1.85,0.49,0
15.2,28.36,33.16,35.55,1.88,0.49,0
15.3,28.36,33.16,35.55,1.91,0.49,0
15.4,28.36,33.36,35.55,1.90,0.49,0
15.5,28.36,32.95,35.55,1.91,0.49,0
15.6,28.36,33.57,35.16,2.06,0.49,0
15.7,28.13,33.16,35.55,2.07,0.49,0
15.8,28.36,32.95,35.75,2.13,0.49,0
15.9,28.36,33.36,35.75,2.21,0.49,0
16.0,28.59,33.57,35.36,2.29,0.50,0
16.1,28.36,33.16,35.55,2.33,0.49,0
16.2,28.13,33.16,35.55,2.36,0.49,0
16.3,28.36,33.16,35.55,2.41,0.49,0
16.4,28.36,33.16,35.55,2.44,0.50,0
16.5,28.36,33.16,35.75,2.41,0.49,0
16.5,28.59,33.36,35.55,2.34,0.49,0
16.6,28.36,33.16,35.75,2.29,0.49,0
16.7,28.36,32.95,35.75,2.28,0.49,0
16.8,28.36,33.16,35.75,2.30,0.49,0
16.9,28.13,32.95,35.75,2.34,0.49,0
17.0,28.36,33.57,36.13,2.40,0.49,0
17.1,28.59,32.95,36.13,2.46,0.49,0
17.2,27.89,32.95,35.75,2.50,0.50,0
17.3,27.89,32.95,35.94,2.55,0.49,0
17.4,28.13,32.95,35.75,2.59,0.50,0
17.5,28.59,32.95,35.75,2.62,0.50,0
17.5,28.36,33.16,35.75,2.64,0.50,0
17.6,28.36,32.95,35.75,2.67,0.49,0
17.7,28.59,33.16,35.75,2.69,0.50,0
17.8,28.36,33.16,35.75,2.70,0.49,0
17.9,28.36,33.16,35.94,2.67,0.49,0
18.0,28.59,33.16,35.94,2.56,0.50,0
18.1,28.59,33.16,35.75,2.57,0.49,0
18.2,28.36,33.16,35.75,2.57,0.49,0
18.3,28.36,32.95,35.75,2.59,0.50,0
18.4,28.36,33.16,35.94,2.62,0.49,0
18.5,28.36,33.16,35.94,2.65,0.49,0
18.6,28.59,32.95,35.94,2.68,0.49,0
18.7,28.59,33.16,35.94,2.71,0.49,0
18.7,28.36,33.16,36.51,2.72,0.50,0
18.8,28.59,33.36,35.36,2.72,0.49,0
18.9,28.36,33.57,35.36,2.70,0.50,0
19.0,28.82,33.36,35.36,2.72,0.49,0
19.1,28.36,33.16,35.75,2.73,0.49,0
19.2,28.36,33.16,35.75,2.72,0.49,0
19.3,28.36,33.16,36.13,2.71,0.49,0
19.4,28.59,32.95,36.13,2.69,0.50,0
19.5,28.36,32.95,35.36,2.66,0.49,0
19.6,28.36,33.16,35.55,2.62,0.49,0
19.7,28.59,33.16,35.75,2.59,0.49,0
19.8,28.59,33.36,35.94,2.54,0.49,0
19.8,28.59,33.16,35.94,2.50,0.50,0
19.9,28.59,33.16,35.94,2.43,0.49,0
20.0,28.36,33.16,35.94,2.37,0.50,0
20.1,28.36,33.16,35.94,2.34,0.49,0
20.2,28.36,33.77,35.94,2.31,0.50,0
20.3,28.82,33.16,35.94,2.29,0.49,0
20.4,27.89,33.16,35.94,2.26,0.49,0
20.5,28.59,33.16,35.94,2.23,0.49,0
20.6,28.59,32.95,35.94,2.19,0.49,0
20.7,28.59,32.75,36.13,2.11,0.49,0
20.8,28.59,33.16,36.13,2.05,0.49,0
20.9,28.13,33.16,36.13,2.00,0.49,0
21.0,28.59,33.16,36.13,1.93,0.49,0
21.0,28.59,33.16,36.51,1.86,0.50,0
21.1,28.36,33.36,36.13,1.81,0.49,0
21.2,28.59,33.16,35.75,1.77,0.49,0
21.3,28.59,33.16,35.94,1.74,0.49,0
21.4,28.59,33.16,36.13,1.71,0.49,0
21.5,28.36,33.16,36.13,1.68,0.49,0
21.6,28.36,33.16,36.13,1.65,0.49,0
21.7,28.59,33.16,36.13,1.63,0.50,0
21.8,28.59,33.16,36.13,1.61,0.49,0
21.9,28.59,32.95,35.36,1.58,0.50,0
22.0,28.59,33.16,36.13,1.53,0.49,0
22.1,28.59,33.16,35.94,1.50,0.50,0
22.1,28.82,33.16,36.70,1.44,0.49,0
22.2,28.36,33.16,36.13,1.38,0.49,0
22.3,28.36,33.36,36.13,1.37,0.49,0
22.4,28.59,33.16,36.32,1.36,0.49,0
22.5,28.13,33.16,36.13,1.35,0.50,0
22.6,28.36,33.16,36.13,1.35,0.49,0
22.7,28.13,33.16,36.13,1.32,0.50,0
22.8,28.36,33.16,36.13,1.30,0.49,0
22.9,28.82,33.57,36.13,1.29,0.49,0
23.0,28.36,33.16,36.32,1.26,0.50,0
23.1,28.82,33.16,36.13,1.21,0.49,0
23.1,28.59,33.16,36.13,1.19,0.49,0
23.2,28.59,32.95,36.13,1.19,0.49,0
23.3,28.36,33.36,36.51,1.18,0.49,0
23.4,28.59,33.16,36.32,1.18,0.50,0
23.5,28.82,33.16,36.32,1.17,0.49,0
23.6,28.59,33.16,36.13,1.14,0.49,0
23.7,28.82,33.36,36.13,1.12,0.49,0
23.8,28.36,33.36,36.32,1.11,0.49,0
23.9,29.05,33.16,36.32,1.10,0.49,0
24.0,28.59,33.16,36.32,1.09,0.49,0
24.1,28.59,33.16,36.32,1.07,0.49,0
24.2,28.59,33.36,36.51,1.06,0.49,0
24.3,28.59,33.16,36.32,1.09,0.49,0
24.3,28.59,33.36,36.32,1.10,0.49,0
24.4,28.59,33.16,36.51,1.10,0.49,0
24.5,29.05,33.16,36.13,1.10,0.50,0
24.6,28.59,33.36,36.32,1.09,0.49,0
24.7,28.59,33.16,36.32,1.09,0.49,0
24.8,28.59,33.36,36.32,1.09,0.49,0
24.9,28.13,33.36,36.32,1.10,0.49,0
25.0,28.82,33.16,36.51,1.11,0.49,0
25.1,28.59,33.36,36.51,1.11,0.49,0
25.2,28.13,33.16,36.51,1.13,0.50,0
25.3,28.59,33.36,36.51,1.14,0.49,0
25.4,28.59,33.16,36.70,1.15,0.49,0
25.4,28.59,33.36,36.51,1.15,0.49,0
25.5,28.82,33.36,36.51,1.14,0.49,0
25.6,28.59,33.36,35.75,1.11,0.50,0
25.7,28.82,33.16,36.32,1.05,0.49,0
25.8,28.59,33.36,36.51,1.07,0.49,0
25.9,28.36,33.36,36.32,1.10,0.49,0
26.0,28.36,33.36,37.08,1.11,0.49,0
26.1,29.05,33.16,36.51,1.13,0.50,0
26.2,28.82,33.36,36.51,1.14,0.49,0
26.3,28.59,33.36,36.89,1.14,0.49,0
26.4,28.82,33.36,36.51,1.11,0.49,0
26.5,28.59,33.36,36.51,1.08,0.49,0
26.5,28.82,33.36,36.51,1.05,0.49,0
26.6,28.82,33.57,36.32,1.02,0.49,0
26.7,28.59,33.36,36.51,0.99,0.49,0
26.8,28.82,33.36,36.32,0.96,0.49,0
26.9,28.59,33.36,37.08,0.94,0.49,0
27.0,28.59,33.36,36.51,0.92,0.49,0
27.1,28.82,33.36,36.51,0.88,0.49,0
27.2,28.82,33.36,36.51,0.82,0.49,0
27.3,28.82,33.36,36.51,0.79,0.49,0
27.4,28.59,33.36,36.89,0.76,0.49,0
27.5,28.59,33.36,36.51,0.73,0.49,0
27.6,28.59,33.36,36.51,0.69,0.49,0
27.7,29.28,33.36,36.51,0.66,0.49,0
27.7,28.82,33.36,36.51,0.61,0.49,0
27.8,28.82,33.57,36.51,0.58,0.50,0
27.9,28.59,33.36,36.70,0.54,0.49,0
28.0,28.82,33.36,37.26,0.52,0.49,0
28.1,28.82,33.16,36.70,0.48,0.50,0
28.2,28.82,33.36,36.70,0.44,0.49,0
28.3,28.59,33.36,36.51,0.43,0.49,0
28.4,28.82,33.57,36.32,0.42,0.49,0
28.5,28.82,33.36,36.51,0.41,0.49,0
28.6,28.59,33.36,36.51,0.44,0.49,0
28.7,28.82,33.36,36.51,0.46,0.49,0
28.8,28.59,33.36,36.70,0.47,0.50,0
28.8,28.59,32.95,35.94,0.48,0.49,0
28.9,28.59,33.16,36.51,0.44,0.49,0
29.0,28.82,33.36,36.70,0.38,0.49,0
29.1,28.59,33.16,36.13,0.34,0.49,0
29.2,28.59,33.36,36.51,0.32,0.49,0
29.3,28.59,33.36,36.13,0.29,0.49,0
29.4,28.82,33.57,36.32,0.29,0.49,0
29.5,29.05,33.57,36.89,0.31,0.49,0
29.6,28.82,33.36,36.51,0.29,0.49,0
29.7,28.36,33.16,36.70,0.26,0.49,0
29.8,28.82,33.57,37.08,0.23,0.49,0
29.9,28.82,33.36,36.70,0.22,0.49,0
29.9,28.82,33.57,36.70,0.22,0.49,0
30.0,28.59,33.36,36.70,0.20,0.49,0
30.1,28.59,33.57,36.70,0.18,0.49,0
30.2,28.82,33.57,36.70,0.16,0.49,0
30.3,28.82,33.57,36.70,0.15,0.49,0
30.4,28.82,33.57,36.70,0.11,0.49,0
30.5,28.82,33.57,36.89,0.09,0.49,0
30.6,28.59,33.57,37.26,0.07,0.49,0
30.7,28.82,33.77,36.70,0.07,0.49,0
30.8,28.82,33.36,36.70,0.08,0.49,0
30.9,28.82,33.36,35.94,0.07,0.49,0
31.0,28.82,33.36,36.70,0.06,0.49,0
31.0,28.82,33.36,36.70,0.07,0.49,0
31.1,28.82,33.36,36.32,0.07,0.49,0
31.2,28.59,33.36,36.70,0.05,0.49,0
31.3,28.59,33.77,36.51,0.05,0.49,0
31.4,28.82,33.57,36.89,0.03,0.49,0
31.5,28.36,33.36,36.51,0.00,0.49,0
31.6,28.59,33.57,36.89,-0.02,0.49,0
31.7,28.59,33.36,36.89,-0.05,0.49,0
31.8,28.82,33.57,36.89,-0.06,0.49,0
31.9,28.82,33.36,36.70,-0.08,0.50,0
32.0,28.59,33.77,36.70,-0.10,0.49,0
32.1,28.36,33.57,36.70,-0.10,0.49,0
32.2,28.36,33.57,36.89,-0.12,0.49,0
32.2,28.59,33.57,36.89,-0.11,0.49,0
32.3,28.59,33.77,36.89,-0.09,0.49,0
32.4,28.59,33.36,36.89,-0.08,0.49,0
32.5,28.82,33.36,37.08,-0.08,0.49,0
32.6,28.59,33.36,36.89,-0.08,0.49,0
32.7,28.36,33.57,36.89,-0.05,0.49,0
32.8,28.36,33.57,36.89,-0.01,0.50,0
32.9,28.59,33.57,37.08,-0.01,0.49,0
33.0,28.59,33.57,37.08,-0.01,0.50,0
33.1,28.59,33.57,36.89,0.01,0.49,0
33.2,28.59,33.57,36.70,0.04,0.49,0
33.3,28.59,33.36,37.08,0.08,0.49,0
33.3,28.36,33.77,37.08,0.11,0.49,0
33.4,28.59,33.57,37.08,0.15,0.50,0
33.5,28.59,33.57,36.89,0.18,0.49,0
33.6,28.59,33.57,36.89,0.20,0.49,0
33.7,28.82,33.77,37.45,0.23,0.49,0
33.8,28.59,33.77,36.51,0.26,0.49,0
33.9,28.59,33.57,37.08,0.30,0.50,0
34.0,28.59,33.36,37.26,0.31,0.49,0
34.1,28.59,33.57,37.82,0.33,0.49,0
34.2,28.59,33.57,37.08,0.35,0.49,0
34.3,28.59,33.57,37.08,0.35,0.49,0
34.4,28.59,33.36,36.89,0.36,0.49,0
34.4,28.59,33.57,36.89,0.39,0.49,0
34.5,28.59,33.57,37.08,0.45,0.49,0
34.6,28.59,33.36,37.82,0.57,0.49,0
34.7,28.59,33.36,36.70,0.64,0.49,0
34.8,28.59,33.57,37.08,0.65,0.49,0
34.9,28.36,33.57,37.08,0.66,0.49,0
35.0,28.82,33.77,37.08,0.68,0.49,0
35.1,28.13,33.57,37.45,0.71,0.49,0
35.2,28.36,33.36,37.08,0.74,0.49,0
35.3,28.59,33.57,37.08,0.76,0.49,0
35.4,28.36,33.57,37.26,0.79,0.50,0
35.5,28.59,33.57,37.08,0.84,0.49,0
35.5,28.59,33.57,37.26,0.85,0.49,0
35.6,28.59,33.57,37.26,0.83,0.49,0
35.7,28.59,33.57,37.26,0.79,0.49,0
35.8,28.36,33.57,37.26,0.74,0.49,0
35.9,28.59,33.57,37.26,0.72,0.49,0
36.0,28.82,33.36,37.45,0.71,0.49,0
36.1,28.59,33.97,37.26,0.72,0.49,0
36.2,28.59,33.77,37.82,0.71,0.49,0
36.3,28.59,33.57,37.63,0.73,0.50,0
36.4,28.59,33.57,37.45,0.75,0.49,0
36.5,28.82,33.77,37.45,0.76,0.49,0
36.6,28.59,33.36,37.63,0.77,0.50,0
36.6,28.59,33.77,37.45,0.77,0.49,0
36.7,28.59,33.57,37.63,0.80,0.49,0
36.8,28.82,33.77,37.63,0.81,0.49,0
36.9,28.13,33.77,37.45,0.82,0.49,0
37.0,28.59,33.77,37.45,0.87,0.49,0
37.1,28.59,33.57,37.82,0.97,0.49,0
37.2,29.05,33.36,37.45,1.06,0.49,0
37.3,28.36,33.57,37.63,1.10,0.49,0
37.4,28.82,33.57,37.45,1.13,0.49,0
37.5,28.59,33.77,37.45,1.15,0.49,0
37.6,28.59,33.57,37.63,1.15,0.49,0
37.7,28.36,33.36,37.63,1.15,0.50,0
37.7,28.82,33.57,37.63,1.15,0.49,0
37.8,28.82,33.57,37.63,1.16,0.49,0
37.9,28.59,33.57,37.63,1.18,0.49,0
38.0,28.82,33.97,37.82,1.18,0.49,0
38.1,28.82,33.57,38.19,1.17,0.49,0
38.2,28.82,33.77,37.63,1.16,0.49,0
38.3,28.82,33.77,37.63,1.13,0.49,0
38.4,28.82,33.77,37.63,1.09,0.49,0
38.5,28.82,33.57,37.82,1.07,0.49,0
38.6,28.82,33.57,37.82,1.05,0.49,0
38.7,28.82,33.77,37.82,1.04,0.49,0
38.8,28.36,33.57,37.63,1.03,0.50,0
38.9,28.36,33.57,37.82,1.01,0.49,0
38.9,29.05,33.77,37.63,0.99,0.49,0
39.0,28.82,33.77,37.63,0.96,0.50,0
39.1,28.82,33.57,37.82,0.97,0.49,0
39.2,28.82,33.97,37.82,1.04,0.50,0
39.3,29.05,33.57,37.82,1.11,0.49,0
39.4,29.05,33.57,37.82,1.10,0.49,0
39.5,28.82,33.57,38.37,1.05,0.49,0
39.6,28.82,33.77,37.82,1.01,0.49,0
39.7,28.59,33.36,37.26,0.99,0.49,0
39.8,28.82,33.77,38.19,0.99,0.49,0
39.9,28.82,33.97,37.82,0.99,0.49,0
40.0,28.82,33.77,37.82,0.97,0.49,0
40.0,28.82,33.57,38.00,0.92,0.49,0
40.1,28.82,33.77,37.82,0.86,0.49,0
40.2,28.82,33.77,37.82,0.84,0.49,0
40.3,28.82,33.77,37.82,0.83,0.49,0
40.4,28.82,33.57,38.00,0.81,0.49,0
40.5,28.82,33.77,38.55,0.77,0.49,0
40.6,29.28,33.77,38.00,0.75,0.49,0
40.7,28.82,33.77,38.19,0.75,0.49,0
40.8,28.59,33.97,38.00,0.75,0.50,0
40.9,29.05,33.77,38.37,0.76,0.49,0
41.0,28.82,33.36,37.82,0.78,0.49,0
41.1,28.82,33.57,38.00,0.79,0.49,0
41.1,28.82,33.97,38.00,0.81,0.49,0
41.2,29.28,33.77,38.00,0.80,0.49,0
41.3,28.82,33.77,37.45,0.79,0.49,0
41.4,28.82,33.57,38.00,0.77,0.49,0
41.5,28.82,33.97,38.19,0.74,0.49,0
41.6,28.82,33.97,38.00,0.71,0.49,0
41.7,28.82,33.36,38.00,0.70,0.49,0
41.8,29.05,33.77,38.19,0.68,0.49,0
41.9,29.05,33.77,38.00,0.67,0.49,0
42.0,29.05,33.77,38.55,0.67,0.49,0
42.1,28.82,33.77,38.00,0.64,0.49,0
42.2,28.82,33.77,38.00,0.59,0.49,0
42.2,28.82,33.77,38.19,0.58,0.49,0
42.3,28.82,33.77,37.63,0.58,0.49,0
42.4,29.05,33.97,38.00,0.57,0.49,0
42.5,28.82,33.77,37.82,0.57,0.49,0
42.6,28.82,33.77,38.00,0.57,0.49,0
42.7,29.05,33.77,38.19,0.57,0.49,0
42.8,28.82,33.77,38.55,0.55,0.49,0
42.9,28.82,33.97,38.37,0.54,0.49,0
43.0,28.82,33.77,38.37,0.55,0.49,0
43.1,28.82,33.77,38.19,0.54,0.49,0
43.2,28.82,33.77,38.55,0.52,0.49,0
43.3,28.82,33.77,38.19,0.49,0.49,0
43.3,29.05,33.97,38.19,0.46,0.49,0
43.4,28.59,33.77,38.37,0.45,0.49,0
43.5,29.05,33.97,38.19,0.44,0.49,0
43.6,29.05,33.97,37.82,0.42,0.49,0
43.7,29.05,33.77,38.37,0.42,0.49,0
43.8,28.82,33.77,38.37,0.42,0.49,0
43.9,28.82,33.97,38.55,0.41,0.50,0
44.0,29.05,33.36,38.37,0.42,0.49,0
44.1,28.82,33.77,38.37,0.44,0.49,0
44.2,28.82,33.77,38.37,0.48,0.49,0
44.3,28.82,33.77,38.55,0.51,0.49,0
44.4,28.82,33.77,37.82,0.49,0.49,0
44.5,29.28,33.57,38.19,0.47,0.49,0
44.5,28.59,33.77,38.19,0.46,0.49,0
44.6,28.82,33.97,38.37,0.46,0.49,0
44.7,29.05,33.97,38.37,0.45,0.49,0
44.8,28.82,33.97,38.37,0.45,0.50,0
44.9,28.82,33.97,38.00,0.46,0.49,0
45.0,29.05,33.77,38.37,0.48,0.49,0
45.1,29.05,33.77,38.00,0.49,0.49,0
45.2,28.59,33.77,38.37,0.50,0.49,0
45.3,28.82,33.97,38.55,0.52,0.49,0
45.4,28.82,33.97,38.37,0.52,0.49,0
45.5,28.82,33.77,38.73,0.52,0.49,0
45.6,29.05,33.97,38.37,0.52,0.49,0
45.6,28.59,33.77,38.37,0.52,0.49,0
45.7,28.59,33.77,38.37,0.52,0.49,0
45.8,29.05,33.97,38.19,0.51,0.49,0
45.9,28.82,33.77,38.37,0.49,0.50,0
46.0,28.82,33.77,38.37,0.48,0.49,0
46.1,29.05,33.97,38.55,0.47,0.49,0
46.2,29.05,33.97,38.37,0.45,0.49,0
46.3,28.82,33.97,38.55,0.48,0.49,0
46.4,28.82,33.97,38.55,0.50,0.50,0
46.5,28.82,33.77,38.55,0.48,0.49,0
46.6,29.05,33.77,38.55,0.45,0.49,0
46.7,29.05,33.97,38.55,0.43,0.49,0
46.7,28.82,33.57,38.55,0.41,0.49,0
46.8,28.82,33.77,38.55,0.42,0.49,0
46.9,28.82,33.97,38.55,0.43,0.49,0
47.0,29.05,33.97,38.55,0.45,0.49,0
47.1,29.28,33.57,38.73,0.46,0.49,0
47.2,28.82,33.97,38.55,0.46,0.49,0
47.3,29.05,33.57,38.00,0.47,0.49,0
47.4,29.05,34.17,38.55,0.49,0.49,0
47.5,29.05,33.97,38.00,0.52,0.49,0
47.6,29.05,33.97,38.55,0.55,0.49,0
47.7,28.82,33.97,38.73,0.55,0.49,0
47.8,29.05,33.77,38.73,0.56,0.49,0
47.8,29.05,34.17,38.73,0.56,0.49,0
47.9,28.82,33.77,38.73,0.53,0.49,0
48.0,28.82,33.97,38.73,0.52,0.49,0
48.1,28.82,33.97,38.55,0.52,0.49,0
48.2,29.05,34.37,38.73,0.52,0.49,0
48.3,29.05,33.97,38.55,0.51,0.48,0
48.4,28.82,33.97,38.73,0.50,0.49,0
48.5,29.05,33.97,38.91,0.47,0.49,0
48.6,29.05,33.97,38.73,0.46,0.49,0
48.7,29.05,33.97,39.09,0.44,0.49,0
48.8,29.05,33.97,38.73,0.44,0.49,0
