T,TEMP1,TEMP2,TEMP3,LOAD,PRESSURE,VALVE
20.1,24.95,25.20,24.43,-0.01,0.49,0
20.2,24.17,25.46,25.46,-0.02,0.49,0
20.3,24.17,25.71,24.43,-0.01,0.49,0
20.4,24.43,24.95,24.43,-0.01,0.49,0
20.5,24.17,25.20,24.43,-0.02,0.49,0
20.6,24.43,24.43,24.43,-0.03,0.49,0
20.7,24.69,25.46,24.43,-0.03,0.49,0
20.7,23.91,24.95,24.43,-0.02,0.49,0
20.8,24.43,25.20,24.43,-0.02,0.49,0
20.9,24.43,25.20,22.56,-0.01,0.49,0
21.0,24.17,25.20,24.17,-0.01,0.49,0
21.1,24.17,25.20,24.69,-0.02,0.49,0
21.2,23.91,25.46,24.69,-0.02,0.49,0
21.3,24.43,25.46,23.37,-0.02,0.49,0
21.4,23.91,25.20,24.43,-0.02,0.49,0
21.5,24.43,25.71,26.20,-0.03,0.49,0
21.6,24.95,26.45,24.17,-0.03,0.49,0
21.7,24.43,25.46,24.69,-0.02,0.49,0
21.8,24.43,25.96,24.43,-0.03,0.49,0
21.9,24.69,25.46,24.69,-0.02,0.49,0
21.9,24.43,25.20,24.43,-0.01,0.49,0
22.0,23.91,25.46,26.45,-0.01,0.49,0
22.1,24.69,25.46,24.69,-0.02,0.49,0
22.2,24.43,25.46,25.96,-0.02,0.49,0
22.3,24.95,25.46,24.69,-0.02,0.49,0
22.4,24.43,25.46,24.17,-0.02,0.49,0
22.5,24.95,25.20,24.43,-0.02,0.49,0
22.6,24.95,25.20,24.17,-0.02,0.49,0
22.7,24.43,25.71,24.69,-0.02,0.49,0
22.8,24.43,25.20,24.43,-0.02,0.49,0
22.9,24.17,26.70,24.43,-0.01,0.49,0
22.9,24.43,25.96,24.69,-0.02,0.49,0
23.0,23.64,25.71,24.43,-0.02,0.49,0
23.1,24.43,25.71,24.17,-0.02,0.49,0
23.2,25.20,25.71,24.69,-0.02,0.49,0
23.3,24.43,25.96,24.95,-0.02,0.49,0
23.4,24.17,25.46,23.37,-0.02,0.49,0
23.5,24.17,26.20,24.43,-0.01,0.49,0
23.6,25.46,26.20,24.43,-0.01,0.49,0
23.7,25.20,25.96,24.17,-0.01,0.49,0
23.8,23.91,25.96,22.83,-0.02,0.49,0
23.9,23.64,26.45,24.69,-0.02,0.49,0
24.0,24.17,26.94,25.20,-0.02,0.49,0
24.0,24.17,25.96,24.69,-0.02,0.49,0
24.1,24.43,27.18,24.69,-0.02,0.49,0
24.2,25.20,25.71,23.91,-0.02,0.49,0
24.3,24.43,26.45,24.69,-0.02,0.49,0
24.4,23.64,26.20,25.71,-0.02,0.49,0
24.5,24.69,25.46,24.69,-0.02,0.49,0
24.6,24.17,25.20,24.43,-0.02,0.49,0
24.7,24.69,25.71,24.95,-0.03,0.49,0
24.8,24.17,25.71,24.69,-0.03,0.49,0
24.9,24.69,27.18,24.43,-0.02,0.49,0
25.0,24.17,25.71,24.69,-0.02,0.49,0
25.1,24.43,25.20,24.43,-0.02,0.49,0
25.2,24.17,25.96,24.69,-0.02,0.49,0
25.2,24.69,26.20,24.43,-0.01,0.49,0
25.3,24.43,25.20,24.43,-0.01,0.49,0
25.4,23.10,25.96,24.43,-0.02,0.49,0
25.5,23.64,25.71,24.69,-0.02,0.49,0
25.6,24.43,24.69,23.10,-0.02,0.49,0
25.7,25.46,26.20,24.69,-0.03,0.49,0
25.8,24.43,25.96,26.45,-0.02,0.49,0
25.9,23.91,26.94,24.95,-0.02,0.49,0
26.0,24.43,25.46,24.43,-0.01,0.49,0
26.1,24.43,25.71,24.43,-0.01,0.49,0
26.2,24.69,26.45,24.69,-0.02,0.49,0
26.3,24.95,25.71,24.43,-0.03,0.49,0
26.3,24.43,26.20,24.69,-0.03,0.49,0
26.4,24.43,26.20,22.83,-0.02,0.49,0
26.5,24.43,25.71,24.43,-0.02,0.49,0
26.6,24.17,26.20,24.43,-0.01,0.49,0
26.7,24.17,25.96,23.10,-0.01,0.49,0
26.8,24.43,25.71,24.69,-0.02,0.49,0
26.9,24.17,25.46,23.64,-0.02,0.49,0
27.0,24.17,25.71,23.37,-0.02,0.49,0
27.1,24.43,25.46,24.43,-0.02,0.49,0
27.2,24.43,26.20,23.37,-0.02,0.49,0
27.3,24.43,26.20,24.69,-0.00,0.49,0
27.4,25.46,27.89,24.69,-0.01,0.49,0
27.5,25.20,26.94,24.95,-0.01,0.49,0
27.5,24.43,26.20,24.43,-0.01,0.49,0
27.6,24.43,25.96,24.69,-0.02,0.49,0
27.7,25.46,27.18,24.43,-0.02,0.49,0
27.8,25.46,25.96,24.69,-0.01,0.49,0
27.9,24.69,26.20,24.69,-0.02,0.49,0
28.0,24.69,27.42,24.43,-0.02,0.49,0
28.1,24.43,26.45,25.46,-0.01,0.49,0
28.2,24.43,25.96,24.95,-0.02,0.49,0
28.3,24.43,26.20,24.69,-0.02,0.50,0
28.4,23.91,26.20,25.20,-0.02,0.49,0
28.5,24.95,26.45,24.95,-0.02,0.49,0
28.6,24.95,25.20,24.69,-0.03,0.49,0
28.6,25.20,27.18,24.43,-0.02,0.49,0
28.7,24.43,25.96,24.43,-0.02,0.49,0
28.8,24.95,25.96,24.69,-0.02,0.49,0
28.9,25.46,27.18,23.37,-0.02,0.49,0
29.0,24.43,26.20,24.69,-0.02,0.49,0
29.1,24.43,25.71,24.69,-0.02,0.49,0
29.2,23.64,26.20,26.45,-0.02,0.49,0
29.3,24.17,26.20,24.69,-0.02,0.49,0
29.4,24.43,25.71,24.69,-0.03,0.49,0
29.5,24.43,26.20,23.91,-0.03,0.49,0
29.6,24.69,26.45,24.69,-0.02,0.49,0
29.7,23.91,27.18,22.56,-0.02,0.49,0
29.7,24.69,26.20,21.72,-0.03,0.49,0
29.8,25.46,26.20,24.69,-0.02,0.49,0
29.9,24.43,26.94,25.46,-0.02,0.49,0
30.0,24.43,27.18,24.43,-0.02,0.49,0
30.1,24.43,26.20,24.95,-0.02,0.49,0
30.2,25.20,25.71,22.56,-0.02,0.49,0
30.3,24.69,26.20,24.43,-0.02,0.49,0
30.4,24.95,25.71,24.69,-0.02,0.49,0
30.5,24.43,25.96,24.69,-0.02,0.49,0
30.6,24.43,26.70,24.69,-0.02,0.49,0
30.7,24.43,26.20,24.69,-0.02,0.49,0
30.8,24.95,26.45,24.17,-0.02,0.49,0
30.9,24.69,25.46,22.28,-0.01,0.49,0
30.9,25.46,26.45,24.95,-0.02,0.49,0
31.0,24.69,26.70,25.46,-0.02,0.49,0
31.1,23.64,27.18,24.95,-0.01,0.49,0
31.2,25.46,27.18,25.20,-0.01,0.49,0
31.3,24.69,25.46,24.17,-0.01,0.49,0
31.4,24.69,26.20,24.69,-0.02,0.49,0
31.5,24.69,26.20,24.69,-0.03,0.49,0
31.6,24.43,27.18,24.95,-0.03,0.49,0
31.7,23.91,26.45,24.69,-0.02,0.49,0
31.8,24.95,26.94,24.69,-0.03,0.49,0
31.9,24.69,26.70,24.43,-0.03,0.49,0
32.0,24.69,26.70,25.96,-0.02,0.49,0
32.1,24.95,26.20,24.95,-0.02,0.49,0
32.1,23.91,26.20,24.43,-0.01,0.49,0
32.2,24.69,26.94,24.69,-0.01,0.49,0
32.3,24.69,26.45,24.69,-0.01,0.49,0
32.4,24.69,26.45,24.43,-0.02,0.49,0
32.5,24.69,27.89,24.17,-0.03,0.49,0
32.6,24.69,26.20,24.69,-0.03,0.49,0
32.7,24.69,26.45,24.69,-0.02,0.49,0
32.8,24.69,26.45,24.17,-0.02,0.49,0
32.9,24.69,26.70,25.71,-0.02,0.49,0
33.0,25.20,26.45,24.69,-0.03,0.49,0
33.1,24.43,26.45,24.95,-0.02,0.49,0
33.1,25.20,26.20,24.69,-0.02,0.49,0
33.2,25.96,27.42,24.95,-0.02,0.49,0
33.3,25.20,27.42,25.46,-0.02,0.49,0
33.4,24.43,26.20,24.69,-0.02,0.49,0
33.5,24.43,26.20,25.71,-0.02,0.49,0
33.6,23.37,26.94,24.95,-0.02,0.49,0
33.7,24.69,25.96,24.69,-0.03,0.49,0
33.8,24.69,26.45,24.43,-0.02,0.49,0
33.9,24.69,26.45,24.69,-0.02,0.49,0
34.0,23.91,26.94,24.69,-0.03,0.49,0
34.1,24.43,25.96,24.69,-0.03,0.49,0
34.2,25.20,26.70,25.96,-0.03,0.49,0
34.2,24.95,26.20,24.69,-0.03,0.49,0
34.3,24.69,25.96,24.69,-0.02,0.49,0
34.4,24.69,26.45,24.69,-0.02,0.49,0
34.6,24.69,26.45,23.64,-0.02,0.49,0
34.6,25.20,26.94,25.20,-0.02,0.49,0
34.7,24.69,26.45,24.43,-0.03,0.49,0
34.8,25.20,25.96,24.43,-0.03,0.49,0
34.9,26.20,26.20,22.83,-0.03,0.49,0
35.0,24.69,26.20,24.95,-0.02,0.49,0
35.1,24.43,25.71,24.69,-0.03,0.49,0
35.2,24.69,27.18,24.95,-0.02,0.49,0
35.3,24.69,26.45,24.95,-0.01,0.49,0
35.4,24.95,26.20,24.43,-0.01,0.49,0
35.4,23.91,26.70,24.69,-0.02,0.49,0
35.5,24.69,26.20,24.69,-0.03,0.49,0
35.6,24.69,26.94,24.95,-0.03,0.49,0
35.7,24.69,26.20,24.69,-0.02,0.49,0
35.8,24.69,26.20,24.69,-0.02,0.50,0
35.9,25.20,25.71,24.69,-0.02,0.49,0
36.0,24.95,27.18,24.43,-0.02,0.49,0
36.1,24.69,25.96,24.69,-0.02,0.49,0
36.2,25.46,27.42,25.20,-0.02,0.49,0
36.3,23.91,26.20,23.64,-0.02,0.49,0
36.4,24.69,25.96,24.43,-0.02,0.49,0
36.5,24.43,27.18,24.69,-0.02,0.49,0
36.5,24.43,26.20,24.43,-0.03,0.49,0
36.6,24.43,26.20,24.95,-0.02,0.49,0
36.7,25.71,26.45,24.69,-0.03,0.49,0
36.8,25.20,25.96,25.20,-0.02,0.49,0
36.9,25.20,25.96,24.95,-0.02,0.49,0
37.0,24.43,25.46,23.37,-0.03,0.49,0
37.1,24.69,26.70,26.20,-0.02,0.49,0
37.2,24.69,26.45,24.95,-0.02,0.49,0
37.3,25.20,26.45,24.95,-0.03,0.49,0
37.4,24.95,26.20,23.64,-0.03,0.50,0
37.5,24.69,26.20,24.95,-0.02,0.49,0
37.6,24.69,26.70,24.69,-0.02,0.49,0
37.7,24.95,28.13,24.69,-0.02,0.49,0
37.7,24.95,25.96,24.95,-0.02,0.49,0
37.8,24.69,26.20,24.69,-0.02,0.49,0
37.9,24.95,25.96,24.95,-0.03,0.49,0
38.0,24.95,26.20,24.43,-0.02,0.49,0
38.1,24.95,25.71,24.43,-0.02,0.49,0
38.2,24.69,26.20,24.69,-0.02,0.49,0
38.3,24.95,27.42,24.69,-0.03,0.49,0
38.4,24.69,26.45,24.95,-0.02,0.49,0
38.5,24.95,25.96,24.43,-0.02,0.49,0
38.6,24.95,26.20,24.17,-0.02,0.49,0
38.7,24.95,26.20,24.43,-0.02,0.49,0
38.8,24.69,25.71,24.17,-0.03,0.49,0
38.8,24.69,26.45,24.17,-0.02,0.49,0
38.9,24.95,26.94,24.95,-0.02,0.49,0
39.0,24.43,27.66,26.20,-0.02,0.49,0
39.1,24.43,26.45,24.69,-0.02,0.49,0
39.2,23.91,26.70,25.20,-0.01,0.49,0
39.3,24.95,26.20,24.95,-0.00,0.49,0
39.4,25.20,26.20,24.17,-0.02,0.49,0
39.5,25.46,26.70,24.95,-0.02,0.49,0
39.6,24.95,26.70,24.95,-0.02,0.49,0
39.7,24.69,25.96,24.95,-0.03,0.49,0
39.8,24.95,26.45,25.96,-0.02,0.49,0
39.9,24.43,26.20,24.95,-0.02,0.49,0
39.9,24.95,25.96,24.69,-0.03,0.49,0
40.0,24.95,26.70,22.56,-0.02,0.49,0
40.1,24.69,25.96,24.69,-0.02,0.49,0
40.2,25.20,25.46,24.95,-0.02,0.49,0
40.3,24.69,26.20,24.95,-0.02,0.49,0
40.4,24.69,25.46,24.95,-0.02,0.49,0
40.5,24.43,25.71,25.71,-0.03,0.49,0
40.6,25.20,25.96,24.95,-0.03,0.49,0
40.7,25.20,26.20,23.37,-0.03,0.49,0
40.8,25.20,26.45,24.95,-0.03,0.49,0
40.9,25.71,26.94,24.43,-0.03,0.49,0
41.0,25.20,27.18,25.46,-0.02,0.49,0
41.1,24.95,26.94,24.95,-0.03,0.49,0
41.1,24.95,26.45,24.17,-0.03,0.49,0
41.2,24.95,26.45,24.69,-0.03,0.49,0
41.3,23.64,28.13,24.69,-0.02,0.49,0
41.4,24.43,26.45,24.69,-0.03,0.49,0
41.5,24.43,26.45,24.95,-0.03,0.49,0
41.6,24.95,26.94,24.95,-0.03,0.49,0
41.7,25.20,26.20,24.95,-0.02,0.49,0
41.8,24.95,27.18,24.95,-0.02,0.49,0
41.9,25.20,25.71,24.95,-0.02,0.49,0
42.0,24.95,24.95,24.95,-0.03,0.49,0
42.1,24.69,27.18,24.69,-0.02,0.49,0
42.2,26.20,25.71,24.95,-0.03,0.49,0
42.2,24.95,26.45,24.69,-0.04,0.49,0
42.3,25.20,26.45,24.95,-0.03,0.49,0
42.4,24.43,27.42,24.95,-0.02,0.50,0
42.5,24.69,25.71,25.71,-0.02,0.49,0
42.6,24.69,25.96,26.45,-0.02,0.49,0
42.7,25.46,27.42,24.95,-0.02,0.49,0
42.8,24.69,26.45,24.17,-0.03,0.49,0
42.9,24.95,26.45,24.69,-0.03,0.49,0
43.0,24.95,26.20,24.69,-0.02,0.49,0
43.1,24.17,26.45,25.20,-0.01,0.49,0
43.2,24.17,26.94,24.69,-0.02,0.49,0
43.3,24.43,27.18,24.69,-0.04,0.49,0
43.3,24.69,26.45,24.95,-0.03,0.49,0
43.4,24.69,25.96,24.69,-0.02,0.49,0
43.5,24.69,25.96,24.17,-0.02,0.49,0
43.6,25.20,25.96,24.95,-0.02,0.49,0
43.7,23.91,26.20,24.43,-0.02,0.49,0
43.8,24.95,26.70,24.95,-0.04,0.49,0
43.9,24.95,26.70,24.69,-0.04,0.49,0
44.0,24.43,25.46,24.69,-0.04,0.49,0
44.1,24.69,26.45,24.69,-0.03,0.49,0
44.2,24.17,26.20,26.20,-0.02,0.49,0
44.3,25.20,26.20,24.95,-0.03,0.49,0
44.4,25.20,26.20,24.69,-0.03,0.49,0
44.4,24.95,26.45,24.95,-0.03,0.49,0
44.5,25.46,27.89,24.95,-0.03,0.49,0
44.6,24.95,27.66,24.69,-0.03,0.49,0
44.7,24.69,26.94,26.45,-0.03,0.49,0
44.8,24.95,26.45,24.95,-0.02,0.49,0
44.9,24.95,26.45,23.91,-0.02,0.49,0
45.0,23.64,25.71,24.95,-0.02,0.49,0
45.1,24.95,27.42,24.95,-0.02,0.49,0
45.2,24.43,24.95,25.20,-0.01,0.49,0
45.3,24.95,26.70,26.94,-0.02,0.49,0
45.4,25.46,26.70,24.69,-0.02,0.50,0
45.5,24.17,26.94,24.43,-0.02,0.49,0
45.6,24.95,26.70,26.20,-0.03,0.49,0
45.6,26.20,26.45,24.95,-0.03,0.49,0
45.7,24.95,26.70,26.94,-0.03,0.49,0
45.8,25.96,26.20,23.91,-0.03,0.49,0
45.9,24.43,26.70,23.10,-0.02,0.49,0
46.0,25.46,26.70,25.20,-0.02,0.49,0
46.1,24.69,26.70,24.69,-0.03,0.49,0
46.2,24.95,26.70,23.10,-0.02,0.49,0
46.3,24.95,26.70,25.96,-0.03,0.49,0
46.4,24.95,26.70,25.71,-0.03,0.49,0
46.5,24.69,26.70,25.20,-0.03,0.49,0
46.6,25.71,26.70,24.69,-0.03,0.49,0
46.7,25.20,26.45,24.69,-0.03,0.49,0
46.7,25.71,26.20,23.91,-0.04,0.49,0
46.8,24.95,25.96,24.17,-0.03,0.49,0
46.9,25.20,27.42,24.95,-0.02,0.49,0
47.0,24.69,26.20,24.69,-0.02,0.49,0
47.1,25.20,26.70,24.17,-0.03,0.49,0
47.2,24.95,26.70,24.69,-0.03,0.49,0
47.3,24.95,26.94,24.69,-0.03,0.49,0
