T,TEMP1,TEMP2,TEMP3,LOAD,PRESSURE,VALVE
5.9,30.84,37.26,33.57,-0.07,0.49,1
6.0,30.18,37.08,33.36,-0.04,0.50,0
6.1,30.62,37.26,33.36,-0.05,0.49,0
6.2,30.18,37.26,33.57,-0.09,0.50,0
6.3,30.62,37.08,33.36,-0.12,0.50,0
6.4,30.40,36.89,33.36,-0.08,0.49,1
6.5,30.40,37.26,33.36,-0.10,0.50,0
6.5,30.40,37.26,33.36,-0.11,0.49,1
6.6,30.18,37.26,33.16,-0.10,0.50,0
6.7,30.40,37.45,33.36,-0.11,0.49,1
6.8,30.40,37.26,33.57,-0.08,0.49,1
6.9,30.18,37.26,33.36,-0.11,0.50,0
7.0,30.62,37.26,33.77,-0.12,0.49,0
7.1,30.40,37.26,34.37,-0.11,0.49,0
7.2,30.62,37.45,33.36,-0.08,0.49,0
7.3,30.40,37.26,33.57,-0.09,0.50,0
7.4,30.40,37.26,33.36,-0.10,0.49,0
7.5,30.18,37.26,33.57,-0.06,0.49,0
7.6,30.18,37.26,33.36,-0.05,0.50,0
7.6,30.62,37.08,32.95,-0.05,0.49,1
7.7,30.62,37.26,33.36,-0.02,0.50,1
7.8,30.62,37.26,33.57,-0.01,0.49,1
7.9,30.40,37.26,33.77,-0.10,0.49,0
8.0,30.40,37.26,34.57,-0.11,0.50,0
8.1,30.40,37.26,33.36,-0.08,0.49,1
8.2,30.40,37.45,33.57,-0.13,0.49,0
8.3,30.40,37.26,33.36,-0.09,0.50,0
8.4,30.40,37.26,33.36,-0.06,0.49,0
8.5,30.18,37.26,33.36,-0.11,0.49,0
8.6,30.18,37.26,33.57,-0.09,0.49,1
8.6,30.40,37.26,32.75,-0.08,0.50,0
8.7,30.40,37.26,33.36,-0.09,0.49,1
8.8,30.18,37.26,32.95,-0.10,0.50,0
8.9,30.18,37.26,33.36,-0.10,0.49,1
9.0,30.40,37.45,33.57,-0.12,0.49,0
9.1,30.62,37.26,33.36,-0.10,0.49,0
9.2,30.40,37.45,33.36,-0.13,0.50,0
9.3,30.40,37.45,33.57,-0.13,0.50,0
9.4,30.40,37.45,33.36,-0.12,0.49,1
9.5,30.40,37.26,33.57,-0.12,0.50,0
9.6,30.40,37.26,33.77,-0.12,0.49,1
9.7,30.40,37.26,33.36,-0.09,0.50,0
9.7,30.40,37.26,33.57,-0.10,0.49,1
9.8,30.62,37.45,33.16,-0.08,0.50,1
9.9,31.05,37.45,33.36,-0.08,0.49,0
10.0,30.40,37.45,32.75,-0.07,0.49,1
10.1,30.40,37.26,33.36,-0.10,0.49,0
10.2,30.40,37.26,33.36,-0.10,0.49,1
10.3,30.62,37.26,33.36,-0.13,0.49,0
10.4,30.18,37.45,33.36,-0.13,0.50,0
10.5,30.40,37.45,32.33,-0.12,0.49,1
10.6,30.40,37.45,33.36,-0.12,0.50,0
10.7,30.62,37.45,33.57,-0.14,0.49,1
10.8,30.62,37.63,33.16,-0.11,0.49,0
10.8,30.62,37.63,33.57,-0.05,0.49,0
10.9,29.95,37.08,33.36,-0.09,0.49,0
11.0,30.40,37.45,33.57,-0.12,0.49,0
11.1,30.62,37.26,33.36,-0.09,0.49,1
11.2,30.40,37.26,33.57,-0.11,0.49,0
11.3,30.40,37.26,33.36,-0.08,0.50,1
11.4,30.40,37.26,33.16,-0.07,0.49,0
11.5,30.40,37.45,33.16,-0.11,0.49,0
11.6,30.40,37.26,33.36,-0.13,0.50,1
11.7,30.40,37.45,32.54,-0.15,0.49,0
11.8,30.62,37.26,33.36,-0.15,0.49,1
11.9,30.40,37.45,33.36,-0.08,0.50,0
11.9,30.40,37.45,33.57,-0.13,0.49,1
12.0,30.40,37.63,33.36,-0.14,0.49,0
12.1,30.62,37.45,33.57,-0.11,0.49,1
12.2,30.40,37.82,33.36,-0.10,0.49,1
12.3,30.40,37.45,33.36,-0.11,0.49,0
12.4,30.62,37.45,33.36,-0.15,0.49,1
12.5,30.18,37.45,33.36,-0.17,0.50,0
12.6,30.62,37.26,32.54,-0.15,0.49,1
12.7,30.40,37.45,33.36,-0.13,0.49,0
12.8,30.18,37.45,33.57,-0.11,0.50,0
12.9,30.40,37.45,33.57,-0.08,0.49,1
13.0,30.40,37.26,33.36,-0.12,0.50,0
13.0,30.40,37.26,33.36,-0.14,0.49,1
13.1,30.40,37.45,33.36,-0.15,0.50,0
13.2,30.40,37.45,33.97,-0.16,0.49,1
13.3,30.84,37.26,34.17,-0.13,0.49,0
13.4,30.40,37.26,33.36,-0.13,0.50,0
13.5,30.40,37.45,33.57,-0.13,0.50,0
13.6,30.18,37.26,33.36,-0.13,0.50,0
13.7,30.40,37.45,33.57,-0.13,0.49,1
13.8,30.40,37.26,32.75,-0.10,0.50,0
13.9,30.40,37.45,33.57,-0.12,0.49,1
14.0,30.18,37.63,33.36,-0.15,0.50,0
14.1,30.40,37.45,33.36,-0.12,0.49,0
14.1,31.05,37.26,33.36,-0.10,0.49,1
14.2,30.84,37.63,33.36,-0.11,0.49,0
14.3,30.62,37.45,33.36,-0.13,0.49,1
14.4,30.40,37.45,33.36,-0.10,0.50,0
14.5,30.62,37.26,33.57,-0.13,0.49,0
14.6,30.40,37.45,33.16,-0.14,0.49,0
14.7,30.40,37.45,33.36,-0.12,0.50,0
14.8,30.40,37.45,33.57,-0.11,0.49,0
14.9,30.40,37.82,33.57,-0.12,0.50,0
15.0,31.05,37.45,33.36,-0.15,0.49,1
15.1,30.40,37.45,34.17,-0.11,0.50,0
15.1,30.40,37.45,33.36,-0.08,0.49,1
15.2,30.40,37.45,33.36,-0.08,0.50,0
15.3,30.40,37.45,33.36,-0.16,0.49,0
15.4,30.40,37.45,33.36,-0.13,0.50,1
15.5,30.40,37.45,33.57,-0.12,0.50,0
15.6,30.84,37.45,33.36,-0.13,0.49,1
15.7,30.40,37.26,33.57,-0.15,0.50,0
15.8,30.40,37.63,33.36,-0.16,0.49,1
15.9,30.40,37.45,33.36,-0.15,0.50,0
16.0,30.40,37.45,33.36,-0.12,0.49,0
16.1,30.62,37.45,33.97,-0.07,0.50,1
16.2,30.40,37.45,34.37,-0.10,0.50,0
16.2,30.40,37.63,33.36,-0.12,0.49,1
16.3,30.62,37.45,33.57,-0.12,0.50,0
16.4,30.62,37.26,33.36,-0.10,0.49,0
16.5,30.40,37.26,33.57,-0.12,0.50,0
16.6,30.40,37.45,32.75,-0.13,0.50,0
16.7,30.62,37.45,33.36,-0.14,0.49,1
16.8,30.40,37.63,33.36,-0.15,0.50,0
16.9,30.40,37.45,32.54,-0.12,0.49,1
17.0,30.62,37.26,33.36,-0.08,0.50,0
17.1,30.40,37.26,33.57,-0.11,0.49,1
17.2,30.62,37.45,33.57,-0.10,0.49,1
17.3,30.40,37.45,33.16,-0.11,0.49,0
17.3,30.62,37.45,33.57,-0.16,0.49,1
17.4,30.62,37.26,33.16,-0.16,0.50,0
17.5,30.40,37.45,33.57,-0.14,0.49,1
17.6,30.40,37.45,32.33,-0.15,0.50,0
17.7,30.40,37.45,33.36,-0.15,0.49,0
17.8,30.40,37.45,32.95,-0.17,0.50,0
17.9,30.62,37.26,33.57,-0.18,0.50,0
18.0,30.40,37.45,34.17,-0.16,0.49,1
18.1,30.40,37.45,33.57,-0.11,0.50,0
18.2,30.40,37.45,33.36,-0.18,0.49,1
18.3,30.40,37.45,32.95,-0.21,0.50,0
18.4,30.62,37.45,33.57,-0.18,0.49,0
18.4,30.40,37.45,33.57,-0.20,0.50,0
18.5,30.18,37.45,33.77,-0.18,0.50,0
18.6,30.62,37.45,33.36,-0.14,0.49,1
18.7,30.40,37.45,34.17,-0.11,0.50,0
18.8,30.62,37.45,33.57,-0.16,0.49,1
18.9,30.40,37.45,33.36,-0.18,0.50,0
19.0,30.18,37.63,33.16,-0.23,0.49,0
19.1,30.84,37.63,33.16,-0.23,0.50,1
19.2,30.40,37.45,33.36,-0.18,0.49,0
19.3,30.62,37.26,33.57,-0.15,0.49,1
19.4,30.62,37.45,33.36,-0.17,0.50,0
19.5,30.84,37.63,33.57,-0.20,0.49,0
19.5,30.40,37.45,34.17,-0.17,0.50,0
19.6,30.62,37.45,33.36,-0.19,0.49,0
19.7,31.05,37.45,33.36,-0.19,0.50,0
19.8,30.62,37.45,33.36,-0.18,0.50,0
19.9,30.62,37.45,33.97,-0.20,0.49,1
20.0,30.62,37.63,33.36,-0.19,0.50,0
20.1,30.40,37.45,33.57,-0.16,0.49,1
20.2,30.40,37.45,32.75,-0.14,0.49,0
20.3,30.62,37.45,33.36,-0.19,0.49,0
20.4,30.62,37.63,32.54,-0.21,0.49,1
20.5,30.62,37.82,33.57,-0.18,0.49,1
20.6,30.62,37.45,33.36,-0.16,0.50,0
20.6,30.62,37.45,34.17,-0.15,0.50,1
20.7,30.18,37.63,33.36,-0.19,0.49,0
20.8,30.40,37.45,33.16,-0.20,0.50,0
20.9,30.62,37.45,33.36,-0.18,0.49,0
21.0,29.95,37.26,33.36,-0.18,0.50,1
21.1,30.62,37.63,33.36,-0.22,0.50,0
21.2,30.62,37.45,33.36,-0.23,0.49,1
21.3,30.40,37.63,33.57,-0.14,0.50,0
21.4,30.62,37.45,33.36,-0.14,0.50,1
21.5,30.40,37.45,33.36,-0.20,0.50,0
21.6,30.40,37.45,33.36,-0.23,0.49,0
21.6,30.40,37.45,33.36,-0.21,0.50,1
21.7,30.40,37.08,33.36,-0.17,0.49,0
21.8,30.62,37.45,33.36,-0.13,0.49,1
21.9,30.40,37.63,33.36,-0.15,0.50,0
22.0,30.62,37.45,33.57,-0.18,0.49,0
22.1,30.40,37.26,33.16,-0.24,0.50,0
22.2,30.62,37.45,33.36,-0.19,0.49,0
22.3,30.40,37.82,32.54,-0.15,0.50,1
22.4,30.62,37.45,33.36,-0.16,0.50,0
22.5,30.62,37.63,33.57,-0.12,0.49,1
22.6,30.84,37.45,33.57,-0.14,0.50,0
22.7,30.84,37.45,33.36,-0.22,0.49,1
22.7,30.40,37.45,33.36,-0.24,0.50,1
22.8,30.62,37.63,32.75,-0.23,0.49,0
22.9,30.40,37.45,33.36,-0.18,0.49,1
23.0,30.62,37.63,33.57,-0.20,0.50,0
23.1,30.62,37.63,33.36,-0.25,0.49,1
23.2,30.40,37.63,33.57,-0.23,0.49,0
23.3,30.62,37.45,33.57,-0.20,0.49,0
23.4,30.62,37.45,33.36,-0.24,0.50,1
23.5,31.05,37.26,33.36,-0.23,0.49,0
23.6,30.62,37.08,33.36,-0.20,0.50,1
23.7,30.40,37.63,33.57,-0.17,0.50,0
23.8,31.05,37.45,33.36,-0.20,0.49,1
23.8,30.40,37.63,32.54,-0.21,0.49,0
23.9,30.62,38.00,33.57,-0.24,0.49,0
24.0,30.62,37.63,34.37,-0.25,0.49,0
24.1,30.40,37.45,33.36,-0.27,0.50,0
24.2,30.62,37.45,33.36,-0.22,0.49,1
24.3,30.84,37.45,33.36,-0.14,0.50,0
24.4,30.40,37.08,33.36,-0.18,0.49,1
24.5,30.40,37.45,33.16,-0.22,0.50,0
24.6,30.40,37.45,33.57,-0.24,0.49,1
24.7,30.62,37.45,33.16,-0.22,0.49,1
24.8,30.40,37.45,33.97,-0.17,0.49,0
24.9,30.62,37.45,33.36,-0.21,0.50,1
24.9,30.40,37.45,33.36,-0.21,0.50,0
25.0,30.62,37.63,33.57,-0.21,0.49,1
25.1,30.40,37.45,33.16,-0.22,0.50,0
25.2,30.40,37.26,33.77,-0.22,0.49,0
25.3,30.40,37.26,33.36,-0.22,0.50,0
25.4,30.62,37.63,33.36,-0.23,0.49,0
25.5,30.40,37.63,33.36,-0.18,0.50,1
25.6,30.40,37.63,33.36,-0.22,0.50,0
25.7,30.62,37.63,33.36,-0.25,0.49,1
25.8,30.40,37.45,33.36,-0.26,0.50,0
25.9,30.62,37.63,33.57,-0.21,0.49,0
26.0,30.40,37.45,33.36,-0.22,0.49,1
26.0,30.40,37.45,33.36,-0.21,0.50,0
26.1,30.18,37.63,33.36,-0.18,0.50,1
26.2,30.40,37.63,33.36,-0.18,0.50,0
26.3,30.40,37.45,33.36,-0.20,0.49,1
26.4,30.84,37.45,33.16,-0.23,0.50,0
26.5,30.62,37.45,33.36,-0.21,0.49,0
26.6,30.40,37.45,33.97,-0.20,0.50,1
26.7,30.40,37.45,33.36,-0.23,0.49,0
26.8,30.84,38.00,33.16,-0.21,0.49,0
26.9,30.40,37.45,33.16,-0.23,0.50,0
27.0,30.84,37.63,32.75,-0.23,0.49,1
27.0,30.40,37.45,32.95,-0.23,0.50,0
27.1,30.18,37.45,33.36,-0.21,0.49,0
27.2,30.62,37.63,33.36,-0.22,0.50,0
27.3,30.40,37.45,32.95,-0.24,0.50,0
27.4,30.84,37.45,33.36,-0.24,0.49,1
27.5,30.40,37.45,33.36,-0.25,0.50,0
27.6,30.40,37.45,33.36,-0.21,0.49,1
27.7,30.62,37.63,33.57,-0.21,0.50,0
27.8,30.84,37.63,33.57,-0.23,0.49,1
27.9,30.62,37.63,33.36,-0.23,0.50,1
28.0,30.40,37.45,33.36,-0.25,0.49,0
28.1,30.84,37.45,33.36,-0.23,0.49,0
28.1,30.18,37.63,33.57,-0.25,0.50,0
28.2,30.40,37.45,33.36,-0.25,0.50,1
28.3,30.40,37.45,33.36,-0.24,0.50,0
28.4,30.62,37.26,32.95,-0.23,0.49,0
28.5,30.40,37.63,33.57,-0.22,0.50,1
28.6,30.62,37.45,33.77,-0.22,0.49,0
28.7,30.40,37.63,33.36,-0.21,0.49,1
28.8,30.40,37.63,33.36,-0.23,0.50,0
28.9,30.40,37.63,33.36,-0.24,0.49,1
29.0,30.18,37.63,33.36,-0.23,0.50,0
29.1,30.40,37.63,33.16,-0.23,0.49,0
29.2,30.62,37.63,33.36,-0.23,0.50,1
29.2,30.62,37.45,33.36,-0.23,0.49,0
29.3,29.95,37.63,33.57,-0.22,0.49,1
29.4,30.40,37.45,33.57,-0.22,0.50,0
29.5,30.40,37.63,33.36,-0.24,0.49,1
29.6,30.18,37.63,33.36,-0.23,0.50,1
29.7,30.40,37.63,34.17,-0.23,0.49,1
29.8,30.40,37.63,32.95,-0.21,0.50,1
29.9,30.62,37.63,33.36,-0.19,0.49,0
30.0,30.18,37.63,33.36,-0.18,0.49,1
30.1,30.40,37.45,33.16,-0.22,0.50,0
30.2,30.18,37.63,33.57,-0.24,0.49,0
30.3,30.40,37.45,33.57,-0.25,0.49,0
30.3,30.40,37.45,33.36,-0.24,0.49,0
30.4,30.18,37.63,33.57,-0.25,0.49,0
30.5,30.40,37.82,33.97,-0.22,0.50,1
30.6,30.40,37.63,34.37,-0.22,0.49,1
30.7,30.40,37.63,33.57,-0.22,0.50,1
30.8,30.40,37.63,33.57,-0.23,0.50,1
30.9,30.40,37.45,33.36,-0.24,0.49,0
31.0,30.18,37.63,33.36,-0.26,0.49,0
31.2,30.40,37.63,33.36,-0.26,0.49,0
31.3,30.40,37.45,33.36,-0.19,0.50,1
31.4,30.62,37.63,33.16,-0.20,0.49,0
31.5,30.62,37.45,33.97,-0.20,0.50,0
31.5,30.40,37.45,33.36,-0.20,0.49,1
31.6,30.40,37.63,33.36,-0.22,0.49,0
31.7,30.62,37.63,33.36,-0.23,0.49,1
31.8,30.62,37.45,33.16,-0.26,0.50,0
31.9,30.40,37.63,33.36,-0.27,0.49,0
32.0,30.40,37.08,33.36,-0.21,0.50,0
32.1,30.62,37.63,33.57,-0.23,0.49,1
32.2,30.40,37.63,33.36,-0.25,0.49,0
32.3,30.40,37.45,33.36,-0.24,0.49,0
32.4,30.84,37.63,33.36,-0.26,0.49,1
32.5,30.62,37.45,33.57,-0.20,0.50,0
32.5,30.18,37.26,33.57,-0.20,0.49,1
32.6,30.40,37.45,33.57,-0.24,0.50,0
32.7,30.40,37.63,32.33,-0.25,0.49,1
32.8,30.84,37.45,33.16,-0.24,0.50,0
32.9,31.05,37.63,33.16,-0.24,0.50,1
33.0,30.40,37.63,33.36,-0.23,0.50,1
33.1,30.40,37.45,33.36,-0.21,0.50,0
33.2,30.40,37.82,33.57,-0.20,0.49,0
33.3,30.40,37.82,33.77,-0.26,0.50,0
33.4,30.40,37.63,33.57,-0.25,0.49,1
33.5,30.18,37.63,33.36,-0.23,0.50,0
33.5,30.62,37.63,34.57,-0.23,0.49,0
33.6,30.40,37.63,33.36,-0.27,0.49,1
33.7,30.18,37.63,33.36,-0.29,0.50,0
33.8,30.40,37.45,33.57,-0.25,0.49,1
33.9,30.40,37.45,33.36,-0.23,0.50,0
34.0,30.40,37.63,33.36,-0.25,0.49,1
34.1,30.40,37.63,33.57,-0.24,0.50,0
34.2,30.62,37.45,33.77,-0.26,0.50,0
34.3,30.40,37.63,32.95,-0.22,0.50,1
34.4,30.62,37.82,33.36,-0.24,0.50,0
34.5,30.18,37.63,33.77,-0.24,0.49,1
34.6,30.40,38.00,33.97,-0.25,0.50,0
34.6,30.18,37.63,33.36,-0.27,0.49,1
34.7,30.40,37.82,33.36,-0.22,0.50,0
34.8,30.40,37.63,34.37,-0.22,0.49,1
34.9,30.40,37.82,33.57,-0.25,0.50,1
35.0,30.40,37.63,33.36,-0.23,0.50,0
35.1,30.18,37.63,33.77,-0.21,0.49,1
35.2,30.40,37.82,33.57,-0.23,0.50,0
35.3,30.62,38.00,33.57,-0.25,0.49,1
35.4,30.40,37.63,33.36,-0.23,0.50,0
35.5,30.18,37.63,33.36,-0.21,0.50,0
35.6,30.62,37.63,33.97,-0.24,0.50,0
35.7,30.62,37.63,33.57,-0.25,0.49,0
35.7,30.40,38.19,33.36,-0.26,0.49,1
35.8,30.40,37.63,33.57,-0.23,0.50,0
35.9,30.40,37.63,33.36,-0.23,0.49,1
36.0,30.18,37.45,33.36,-0.23,0.49,0
36.1,30.40,37.63,33.36,-0.22,0.49,0
36.2,30.40,37.82,33.57,-0.25,0.49,1
36.3,30.84,37.82,33.36,-0.26,0.49,0
36.4,30.62,37.63,33.36,-0.23,0.49,1
36.5,30.40,37.63,33.36,-0.24,0.50,0
36.6,30.40,37.63,33.36,-0.23,0.49,1
36.7,30.40,37.63,33.36,-0.23,0.49,0
36.8,30.40,37.45,33.77,-0.22,0.49,0
36.8,30.40,37.45,34.17,-0.23,0.50,1
36.9,30.40,37.45,33.36,-0.22,0.49,0
37.0,30.18,37.82,33.77,-0.24,0.49,1
37.1,30.40,37.63,33.57,-0.27,0.50,0
37.2,30.84,37.82,33.36,-0.29,0.49,1
37.3,30.40,37.63,33.57,-0.28,0.50,0
37.4,30.40,37.82,33.36,-0.26,0.49,0
37.5,30.40,37.26,33.36,-0.24,0.49,0
37.6,30.62,37.63,32.95,-0.25,0.50,0
37.7,30.40,37.63,33.36,-0.26,0.49,1
37.8,30.40,38.19,33.36,-0.23,0.50,0
37.8,30.40,37.63,33.36,-0.23,0.49,1
37.9,30.40,37.63,33.57,-0.25,0.50,0
38.0,30.40,37.63,33.57,-0.23,0.49,1
38.1,30.40,37.63,33.57,-0.19,0.50,1
38.2,30.62,38.00,33.16,-0.23,0.50,0
38.3,30.62,37.82,33.57,-0.23,0.49,1
38.4,30.62,37.63,34.17,-0.20,0.49,0
38.5,30.40,37.63,33.36,-0.21,0.49,1
38.6,30.40,37.82,33.36,-0.22,0.50,0
38.7,30.40,37.82,33.36,-0.23,0.49,0
38.8,30.40,37.63,32.33,-0.25,0.49,0
38.9,30.18,37.63,33.36,-0.26,0.49,0
38.9,30.40,37.63,33.16,-0.25,0.49,1
39.0,30.40,37.63,33.57,-0.25,0.50,0
39.1,30.40,37.82,33.36,-0.26,0.49,1
39.2,30.18,37.82,33.16,-0.23,0.50,0
39.3,30.18,37.63,33.16,-0.22,0.49,1
39.4,31.05,37.82,33.36,-0.25,0.49,1
39.5,30.18,37.82,33.36,-0.26,0.50,0
39.6,30.40,37.82,33.36,-0.23,0.49,1
39.7,30.40,37.63,33.57,-0.25,0.50,0
39.8,30.84,37.82,34.17,-0.24,0.49,1
39.9,30.40,37.63,33.57,-0.25,0.50,0
40.0,30.40,37.82,33.36,-0.26,0.49,1
40.0,30.62,37.63,33.36,-0.24,0.49,1
40.1,30.40,37.63,33.16,-0.26,0.50,0
40.2,30.40,37.63,33.57,-0.24,0.50,1
40.3,30.84,37.63,32.95,-0.23,0.50,0
40.4,30.40,38.00,33.57,-0.23,0.49,1
40.5,30.40,37.63,33.36,-0.24,0.49,0
40.6,30.62,37.45,33.36,-0.22,0.49,0
40.7,30.62,37.63,33.97,-0.25,0.49,0
40.8,30.62,37.82,33.57,-0.25,0.50,1
40.9,30.62,37.63,32.33,-0.23,0.49,0
41.0,30.62,37.63,33.36,-0.25,0.50,0
41.1,30.62,37.82,33.36,-0.24,0.49,1
41.1,30.40,37.63,33.57,-0.24,0.50,0
41.2,31.05,37.63,33.36,-0.25,0.49,0
41.3,30.62,37.82,33.57,-0.23,0.50,0
41.4,30.18,37.63,33.36,-0.24,0.49,0
41.5,30.40,37.82,33.77,-0.23,0.49,1
41.6,30.40,37.63,33.57,-0.20,0.50,0
41.7,30.40,37.26,33.36,-0.24,0.49,1
41.8,30.18,37.63,33.36,-0.21,0.50,0
41.9,30.40,37.82,33.57,-0.21,0.49,1
42.0,30.40,37.63,32.33,-0.23,0.50,1
42.1,30.40,37.82,33.77,-0.22,0.49,0
42.1,30.40,38.00,33.36,-0.25,0.50,1
42.2,30.40,37.63,33.36,-0.23,0.50,0
42.3,30.40,37.63,33.36,-0.17,0.49,1
42.4,30.40,37.82,33.16,-0.22,0.49,0
42.5,30.62,37.82,33.57,-0.22,0.49,1
42.6,30.40,37.63,33.36,-0.24,0.49,0
42.7,30.62,37.63,33.36,-0.27,0.49,0
42.8,30.40,37.82,33.57,-0.24,0.49,1
42.9,30.40,37.82,33.16,-0.20,0.50,0
43.0,30.62,37.63,33.36,-0.23,0.49,1
43.1,30.40,37.82,33.36,-0.21,0.49,0
43.2,30.40,37.63,33.57,-0.20,0.50,1
43.2,30.40,37.63,33.36,-0.19,0.49,0
43.3,30.84,37.82,33.36,-0.26,0.50,0
43.4,30.62,37.82,33.16,-0.26,0.49,1
43.5,30.40,37.63,33.16,-0.25,0.50,0
43.6,30.40,37.63,33.36,-0.26,0.49,1
43.7,30.40,37.63,33.36,-0.25,0.50,0
43.8,30.40,37.63,33.36,-0.24,0.49,1
43.9,30.40,37.82,33.36,-0.24,0.50,1
44.0,30.62,37.63,33.36,-0.22,0.49,0
44.1,30.40,37.82,33.36,-0.24,0.49,1
44.2,30.62,37.82,33.36,-0.24,0.50,0
44.3,30.62,37.82,33.16,-0.24,0.49,1
44.3,30.40,37.63,33.36,-0.24,0.50,0
44.4,30.40,37.63,33.36,-0.23,0.49,0
44.5,30.18,37.45,33.36,-0.23,0.49,0
44.6,30.62,37.63,33.36,-0.25,0.49,0
44.7,30.62,37.82,33.36,-0.27,0.50,1
44.8,30.40,37.82,33.36,-0.23,0.50,0
44.9,30.62,37.82,33.36,-0.22,0.49,1
45.0,30.40,37.63,33.36,-0.27,0.50,0
45.1,30.62,37.82,33.77,-0.30,0.48,1
45.2,30.62,37.82,32.95,-0.28,0.50,0
45.3,30.62,37.26,33.36,-0.23,0.49,0
45.4,30.40,37.63,33.36,-0.26,0.50,1
45.4,30.40,37.82,34.37,-0.30,0.50,0
45.5,30.40,37.63,33.36,-0.29,0.49,1
45.6,30.40,37.82,33.36,-0.28,0.50,0
45.7,30.62,37.63,33.77,-0.30,0.49,1
45.8,30.62,37.82,33.36,-0.29,0.49,0
45.9,30.40,37.63,33.36,-0.20,0.49,0
46.0,30.62,37.82,33.57,-0.21,0.50,1
46.1,30.40,37.82,33.16,-0.29,0.49,0
46.2,30.40,37.82,33.36,-0.32,0.49,1
46.3,30.62,37.63,33.16,-0.26,0.49,0
46.4,30.18,37.82,33.36,-0.23,0.49,0
46.4,30.40,37.82,33.36,-0.26,0.49,0
46.5,30.40,37.63,33.57,-0.26,0.49,0
46.6,30.40,37.82,33.36,-0.25,0.49,1
46.7,30.18,37.63,33.36,-0.21,0.50,0
46.8,30.62,37.82,33.36,-0.21,0.49,1
46.9,30.40,37.63,32.33,-0.29,0.49,0
47.0,30.40,37.63,33.57,-0.29,0.49,1
47.1,30.18,37.63,33.36,-0.30,0.49,1
