T,TEMP1,TEMP2,TEMP3,LOAD,PRESSURE,VALVE
48.0,22.00,56.15,-23.75,-0.05,0.11,1
48.0,22.00,57.37,-273.15,-0.05,0.24,1
48.1,22.00,58.31,-273.15,-0.06,0.28,1
48.2,22.00,59.50,-8.22,-0.05,0.37,1
48.3,22.28,61.08,-273.15,-0.05,0.45,1
48.4,22.56,61.60,-17.13,-0.05,0.49,1
48.5,22.56,62.64,-273.15,-0.05,0.58,1
48.6,22.83,63.41,-273.15,-0.05,0.62,1
48.7,22.56,64.43,10.16,-0.05,0.62,1
48.8,23.37,64.68,-273.15,-0.04,0.66,1
48.9,23.10,65.95,-12.20,-0.04,0.70,1
49.0,23.37,66.71,-273.15,-0.04,0.75,1
49.1,24.17,67.59,-273.15,-0.05,0.79,1
49.2,23.64,68.09,6.09,-0.04,0.79,1
49.2,23.64,68.84,-273.15,-0.03,0.79,1
49.3,23.37,69.59,-15.78,-0.02,0.79,1
49.4,23.91,70.09,-273.15,-0.03,0.79,1
49.5,24.17,70.84,-273.15,-0.02,0.79,1
49.6,24.17,71.21,3.51,-0.03,0.83,1
49.7,24.43,71.95,-273.15,-0.02,0.83,1
49.8,24.43,72.45,-12.20,-0.03,0.83,1
49.9,24.69,73.07,-11.13,-0.03,0.83,0
50.0,24.69,73.56,-21.86,-0.03,0.87,0
50.1,24.95,74.31,0.01,-0.04,0.87,0
50.2,25.20,74.43,-273.15,-0.04,0.83,0
50.3,25.46,74.92,-273.15,-0.04,0.87,0
50.4,25.46,75.30,-273.15,-0.03,0.83,0
50.4,25.96,75.54,-273.15,-0.04,0.87,0
50.5,26.20,76.29,7.05,-0.04,0.87,0
50.6,26.20,76.41,-273.15,-0.04,0.91,0
50.7,26.20,76.66,-14.51,-0.03,0.87,0
50.8,26.45,77.03,-17.13,-0.03,0.91,0
50.9,26.45,77.40,-273.15,-0.03,0.91,0
51.0,26.70,77.65,-5.66,-0.04,0.87,0
51.1,26.94,77.90,-273.15,-0.04,0.87,0
51.2,27.18,78.14,-18.58,-0.04,0.91,0
51.3,26.94,78.27,-4.10,-0.04,0.83,0
51.4,27.18,78.52,-273.15,-0.04,0.87,0
51.5,28.13,78.76,-9.15,-0.03,0.91,0
51.5,27.89,79.01,-273.15,-0.03,0.87,0
51.6,27.66,79.14,-273.15,-0.03,0.83,0
51.7,28.59,79.39,8.88,-0.03,0.87,0
51.8,28.13,79.39,-273.15,-0.03,0.91,0
51.9,28.59,79.63,-11.13,-0.03,0.87,0
52.0,28.36,79.76,-273.15,-0.03,0.87,0
52.1,28.59,80.01,10.58,-0.04,0.87,0
52.2,29.05,80.01,-20.15,-0.04,0.87,0
52.3,28.82,80.38,-273.15,-0.04,0.87,0
52.4,29.28,80.26,-7.33,-0.04,0.87,0
52.5,29.95,80.26,-273.15,-0.04,0.91,0
52.6,29.73,80.38,-273.15,-0.04,0.87,0
52.7,29.95,80.63,-5.66,-0.04,0.87,0
52.7,29.95,80.38,-273.15,-0.05,0.87,0
52.8,30.40,80.63,-18.58,-0.05,0.91,0
52.9,30.84,80.26,-273.15,-0.05,0.91,0
53.0,30.84,80.51,-273.15,-0.05,0.91,0
53.1,31.48,80.76,11.39,-0.05,0.87,0
53.2,31.05,81.01,-273.15,-0.05,0.91,0
53.3,31.27,80.88,-273.15,-0.05,0.87,0
53.4,31.70,80.88,-1.28,-0.05,0.91,0
53.5,31.70,80.88,-273.15,-0.05,0.91,0
53.6,32.12,80.88,-1.95,-0.05,0.91,0
53.7,32.12,81.01,-273.15,-0.05,0.91,0
53.8,32.12,81.01,-18.58,-0.05,0.91,0
53.9,33.16,81.01,-12.20,-0.05,0.87,0
53.9,32.75,80.88,-273.15,-0.05,0.87,0
54.0,32.95,81.01,-7.33,-0.05,0.87,0
54.1,32.95,80.88,-273.15,-0.06,0.83,0
54.2,33.16,80.88,-30.98,-0.06,0.91,0
54.3,33.36,81.01,-8.22,-0.05,0.87,0
54.4,33.77,80.88,-273.15,-0.06,0.91,0
54.5,33.57,80.88,-18.58,-0.06,0.87,0
54.6,34.17,80.88,-273.15,-0.06,0.91,0
54.7,34.17,80.88,-14.51,-0.06,0.87,0
54.8,34.97,80.88,8.43,-0.06,0.87,0
54.9,34.57,80.88,-28.23,-0.06,0.87,0
55.0,34.17,80.88,-13.32,-0.06,0.87,0
55.1,35.16,80.88,-273.15,-0.06,0.91,0
55.1,35.16,80.76,-273.15,-0.05,0.91,0
55.2,35.55,80.76,4.05,-0.06,0.91,0
55.3,35.55,80.76,-273.15,-0.06,0.91,0
55.4,35.75,80.63,-7.33,-0.07,0.87,0
55.5,35.55,80.63,-273.15,-0.07,0.87,0
55.6,35.94,80.63,-34.26,-0.07,0.91,0
55.7,36.51,80.88,5.60,-0.07,0.87,0
55.8,36.51,80.51,-273.15,-0.07,0.87,0
55.9,36.70,80.51,-14.51,-0.07,0.91,0
56.0,36.89,80.51,-273.15,-0.07,0.87,0
56.1,36.89,80.51,-273.15,-0.07,0.87,0
56.2,37.45,80.13,3.51,-0.08,0.87,0
56.2,37.63,80.26,-273.15,-0.09,0.91,0
56.3,37.63,80.26,-15.78,-0.08,0.91,0
56.4,37.82,79.88,-273.15,-0.08,0.87,0
56.5,38.00,80.01,-273.15,-0.09,0.91,0
56.6,38.37,80.26,1.83,-0.09,0.91,0
56.7,38.91,80.13,-273.15,-0.09,0.91,0
56.8,38.73,80.13,-15.78,-0.09,0.87,0
56.9,38.91,80.01,-43.90,-0.09,0.91,0
57.0,39.27,80.01,-273.15,-0.09,0.91,0
57.1,39.09,79.88,-10.11,-0.09,0.87,0
57.2,39.45,79.88,-273.15,-0.09,0.91,0
57.3,39.45,79.76,-273.15,-0.10,0.91,0
57.4,39.80,79.76,-52.78,-0.10,0.91,0
57.5,39.98,79.76,-273.15,-0.10,0.87,0
57.5,40.15,79.63,1.83,-0.10,0.87,0
57.6,40.33,79.63,-273.15,-0.10,0.91,0
57.7,40.68,79.63,-17.13,-0.10,0.91,0
57.8,40.85,79.51,12.57,-0.10,0.91,0
57.9,40.85,79.51,-273.15,-0.11,0.96,0
58.0,40.85,79.51,-13.32,-0.11,0.91,0
58.1,41.37,79.51,-273.15,-0.12,0.87,0
58.2,41.54,79.39,-273.15,-0.11,0.87,0
58.3,41.54,79.26,0.63,-0.10,0.91,0
58.4,41.71,79.14,-273.15,-0.12,0.91,0
58.5,42.38,79.26,-13.32,-0.12,0.91,0
58.6,42.22,79.14,-273.15,-0.12,0.96,0
58.6,42.38,79.14,-273.15,-0.11,0.91,0
58.7,42.72,79.14,10.16,-0.11,0.91,0
58.8,42.55,79.14,-273.15,-0.11,0.91,0
58.9,42.88,79.01,-13.32,-0.11,0.87,0
59.0,43.05,78.64,-273.15,-0.12,0.91,0
59.1,43.54,78.39,-273.15,-0.12,0.91,0
59.2,43.54,78.89,5.09,-0.12,0.96,0
59.3,43.71,78.89,-273.15,-0.12,0.87,0
59.4,43.87,78.89,-15.78,-0.12,0.91,0
59.5,44.20,79.26,12.18,-0.11,0.91,0
59.6,44.52,78.64,-273.15,-0.11,0.91,0
59.7,44.36,78.64,9.74,-0.11,0.91,0
59.8,44.52,78.64,-273.15,-0.11,0.91,0
59.8,44.68,78.52,-12.20,-0.11,0.87,0
59.9,45.00,78.52,-2.65,-0.11,0.87,0
60.0,45.00,78.64,-18.58,-0.11,0.91,0
60.1,45.16,78.39,-2.65,-0.11,0.91,0
60.2,45.48,78.64,-273.15,-0.11,0.91,0
60.3,45.48,78.27,-273.15,-0.11,0.91,0
60.4,45.80,78.27,-273.15,-0.11,0.96,0
60.5,45.95,78.27,-273.15,-0.11,0.87,0
60.6,46.27,78.27,4.58,-0.11,0.91,0
60.7,46.27,78.14,7.98,-0.11,0.91,0
60.8,46.42,78.14,-14.51,-0.11,0.87,0
60.9,46.58,78.27,-17.13,-0.10,0.87,0
61.0,46.58,78.27,-273.15,-0.11,0.91,0
61.0,46.89,78.02,-10.11,-0.12,0.96,0
61.1,47.04,78.02,-273.15,-0.11,0.87,0
61.2,47.35,78.02,-30.98,-0.11,0.91,0
61.3,47.35,78.02,2.96,-0.11,0.91,0
61.4,47.51,77.77,-273.15,-0.10,0.91,0
61.5,47.81,77.52,-11.13,-0.10,0.91,0
61.6,47.96,77.90,-273.15,-0.10,0.91,0
61.7,48.12,77.77,-273.15,-0.11,0.91,0
61.8,48.57,77.77,8.88,-0.11,0.91,0
61.9,48.72,77.52,-273.15,-0.10,0.91,0
62.0,48.72,77.65,6.58,-0.11,0.91,0
62.1,48.57,77.65,-12.20,-0.11,0.91,0
62.2,49.17,77.65,-273.15,-0.11,0.87,0
62.2,49.02,77.65,2.40,-0.11,0.91,0
62.3,49.02,77.52,-273.15,-0.11,0.91,0
62.4,49.17,77.52,-7.33,-0.11,0.91,0
62.5,49.47,77.03,-273.15,-0.11,0.91,0
62.6,49.62,77.52,-273.15,-0.11,0.91,0
62.7,49.77,77.40,-5.66,-0.11,0.87,0
62.8,49.91,77.77,-273.15,-0.11,0.91,0
62.9,50.21,77.40,-18.58,-0.12,0.91,0
63.0,50.06,77.40,-273.15,-0.12,0.87,0
63.1,50.50,77.52,-273.15,-0.11,0.91,0
63.2,50.50,77.28,-13.32,-0.12,0.91,0
63.3,50.65,77.28,-273.15,-0.11,0.91,0
63.3,50.79,77.28,-17.13,-0.12,0.87,0
63.4,51.09,77.15,-273.15,-0.12,0.91,0
63.5,50.94,77.28,-273.15,-0.11,0.91,0
63.6,51.38,77.15,-1.28,-0.12,0.91,0
63.7,51.52,77.15,-273.15,-0.12,0.91,0
63.8,51.52,77.15,-17.13,-0.12,0.91,0
63.9,51.81,77.15,-7.33,-0.12,0.87,0
64.0,51.66,77.03,-273.15,-0.13,0.91,0
64.1,52.10,77.03,-6.48,-0.13,0.87,0
64.2,52.24,77.03,-273.15,-0.12,0.91,0
64.3,52.24,76.90,-273.15,-0.12,0.91,0
64.4,52.81,77.52,6.58,-0.12,0.91,0
64.5,52.52,76.90,-273.15,-0.11,0.91,0
64.5,52.67,76.78,-1.28,-0.12,0.87,0
64.6,52.95,76.53,-273.15,-0.12,0.91,0
64.7,52.95,76.90,-18.58,-0.12,0.87,0
64.8,53.09,76.90,8.88,-0.12,0.87,0
64.9,53.23,76.78,-34.26,-0.12,0.87,0
65.0,53.52,76.78,-11.13,-0.11,0.87,0
65.1,53.52,76.78,-273.15,-0.11,0.91,0
65.2,53.66,76.53,-273.15,-0.11,0.91,0
65.3,54.08,76.78,4.05,-0.11,0.91,0
65.4,54.08,76.29,-273.15,-0.11,0.91,0
65.5,54.22,76.66,-7.33,-0.12,0.96,0
65.6,54.22,76.66,-273.15,-0.12,0.91,0
65.7,54.49,76.66,-273.15,-0.11,0.87,0
65.7,54.63,76.66,3.51,-0.11,0.87,0
65.8,54.63,76.66,-273.15,-0.12,0.91,0
65.9,54.77,76.53,-15.78,-0.11,0.91,0
66.0,55.33,76.90,-273.15,-0.11,0.91,0
66.1,54.91,76.53,-273.15,-0.10,0.96,0
66.2,55.60,76.53,0.63,-0.10,0.87,0
66.3,55.46,76.66,-273.15,-0.10,0.91,0
66.4,55.46,76.16,-18.58,-0.10,0.91,0
66.5,55.60,76.53,-273.15,-0.10,0.87,0
66.6,55.74,76.41,-273.15,-0.09,0.91,0
66.7,55.74,76.53,0.63,-0.10,0.91,0
66.8,56.01,76.41,-273.15,-0.10,0.91,0
66.9,56.15,76.41,-17.13,-0.09,0.91,0
66.9,56.15,76.41,-273.15,-0.09,0.87,0
67.0,56.42,75.91,-273.15,-0.09,0.87,0
67.1,56.56,76.41,-4.87,-0.08,0.91,0
67.2,56.56,76.41,-273.15,-0.08,0.91,0
67.3,56.69,76.90,-20.15,-0.08,0.91,0
67.4,56.83,76.29,-18.58,-0.08,0.91,0
67.5,56.96,76.16,-273.15,-0.08,0.87,0
67.6,57.10,76.16,-5.66,-0.08,0.91,0
67.7,57.23,76.29,-273.15,-0.07,0.91,0
67.8,57.37,76.29,-21.86,-0.07,0.91,0
67.9,57.37,76.29,1.24,-0.07,0.87,0
68.0,57.23,76.16,-273.15,-0.08,0.91,0
68.0,57.64,76.16,-11.13,-0.07,0.87,0
68.1,57.91,76.41,-4.87,-0.06,0.91,0
68.2,58.04,76.29,-43.90,-0.07,0.87,0
68.3,58.04,76.04,-52.78,-0.06,0.87,0
68.4,58.17,76.04,-273.15,-0.06,0.87,0
68.5,58.31,75.79,-4.10,-0.07,0.91,0
68.6,58.58,76.16,-273.15,-0.07,0.91,0
68.7,58.58,76.16,-18.58,-0.06,0.96,0
68.8,58.58,76.04,6.09,-0.06,0.91,0
68.9,58.71,75.91,-273.15,-0.06,0.87,0
69.0,58.44,76.16,-17.13,-0.06,0.91,0
69.1,58.58,76.04,-273.15,-0.06,0.87,0
69.2,58.97,75.67,-273.15,-0.05,0.87,0
69.2,59.24,76.16,8.43,-0.05,0.91,0
69.3,59.24,76.04,-273.15,-0.05,0.91,0
69.4,59.50,76.04,-14.51,-0.05,0.91,0
69.5,59.50,76.04,-273.15,-0.05,0.91,0
69.6,59.50,75.91,-273.15,-0.06,0.87,0
69.7,59.77,75.91,-273.15,-0.06,0.87,0
69.8,59.77,75.79,-273.15,-0.05,0.87,0
69.9,59.90,75.91,6.09,-0.06,0.91,0
70.0,60.16,76.04,-6.48,-0.06,0.91,0
70.1,60.03,75.91,-273.15,-0.05,0.87,0
70.2,60.29,76.04,-3.36,-0.06,0.91,0
70.3,60.69,75.91,-14.51,-0.06,0.91,0
70.4,60.56,75.91,-273.15,-0.06,0.91,0
70.5,60.43,75.91,5.09,-0.06,0.87,0
70.6,60.69,75.91,-23.75,-0.06,0.91,0
70.7,60.56,75.91,-6.48,-0.05,0.91,0
70.8,60.95,75.91,-18.58,-0.06,0.91,0
70.8,61.21,75.91,-273.15,-0.05,0.91,0
70.9,61.08,75.79,-2.65,-0.04,0.91,0
71.0,61.08,75.91,-273.15,-0.04,0.87,0
71.1,61.21,75.79,-20.15,-0.05,0.91,0
71.2,61.21,75.79,-11.13,-0.06,0.91,0
71.3,61.60,75.79,-273.15,-0.06,0.87,0
71.4,61.99,75.91,9.74,-0.06,0.91,0
71.5,61.73,75.67,-273.15,-0.06,0.96,0
71.5,61.34,75.79,-0.63,-0.05,0.87,0
71.6,61.86,75.79,-273.15,-0.05,0.91,0
71.7,62.25,75.79,-17.13,-0.05,0.91,0
71.8,62.12,76.04,-273.15,-0.05,0.87,0
71.9,62.38,75.79,-12.20,-0.05,0.91,0
72.0,62.25,75.79,-273.15,-0.05,0.87,0
72.1,62.25,75.79,8.88,-0.05,0.87,0
72.2,62.64,76.41,-18.58,-0.06,0.91,0
72.3,62.51,75.67,7.52,-0.06,0.91,0
72.4,62.64,75.54,-273.15,-0.06,0.87,0
72.5,62.89,75.67,-13.32,-0.05,0.91,0
72.6,62.76,76.16,-273.15,-0.06,0.96,0
72.7,62.76,75.67,-273.15,-0.05,0.87,0
72.7,63.15,75.67,3.51,-0.04,0.87,0
72.8,63.02,76.53,-273.15,-0.05,0.91,0
72.9,63.15,75.79,-15.78,-0.05,0.87,0
73.0,63.28,75.67,-273.15,-0.05,0.91,0
73.1,63.02,75.67,-273.15,-0.05,0.91,0
73.2,63.41,75.79,1.24,-0.05,0.91,0
73.3,63.41,75.67,-273.15,-0.05,0.87,0
73.4,63.66,75.42,-13.32,-0.05,0.87,0
73.5,63.79,75.79,-1.95,-0.05,0.91,0
73.6,63.79,75.67,-23.75,-0.05,0.87,0
73.7,63.92,75.67,-4.10,-0.05,0.91,0
73.8,64.05,75.54,-273.15,-0.05,0.91,0
73.9,64.05,75.54,-273.15,-0.04,0.91,0
73.9,64.17,76.04,-273.15,-0.04,0.87,0
74.0,64.30,75.67,-273.15,-0.04,0.91,0
74.1,64.17,75.54,5.09,-0.05,0.91,0
74.2,64.43,75.54,-273.15,-0.05,0.87,0
74.3,64.30,75.54,-273.15,-0.04,0.91,0
74.4,64.56,75.67,6.09,-0.04,0.87,0
74.5,64.68,75.54,-273.15,-0.05,0.91,0
74.6,64.81,75.54,-7.33,-0.04,0.91,0
74.7,64.81,75.54,-273.15,-0.04,0.91,0
74.8,64.94,75.54,-21.86,-0.04,0.91,0
74.9,65.19,75.67,2.40,-0.04,0.87,0
75.0,65.07,75.42,-273.15,-0.05,0.91,0
75.1,65.19,76.41,-10.11,-0.05,0.91,0
75.1,65.32,75.54,-273.15,-0.05,0.87,0
75.2,65.45,75.42,-273.15,-0.05,0.91,0
75.3,65.45,75.54,10.16,-0.04,0.91,0
75.4,65.45,75.67,-273.15,-0.04,0.91,0
75.5,65.57,75.54,-10.11,-0.05,0.91,0
75.6,65.83,75.42,7.98,-0.05,0.91,0
75.7,65.83,75.54,-13.32,-0.05,0.91,0
75.8,65.83,75.42,4.58,-0.05,0.91,0
75.9,65.95,75.91,-273.15,-0.05,0.91,0
76.0,65.70,75.42,-20.15,-0.05,0.87,0
76.1,66.08,75.42,-273.15,-0.04,0.87,0
76.2,66.21,75.54,-273.15,-0.05,0.96,0
76.2,66.33,75.54,6.58,-0.04,0.91,0
76.3,66.33,75.54,-273.15,-0.04,0.91,0
76.4,66.46,75.54,-11.13,-0.04,0.91,0
76.5,66.58,75.54,-14.51,-0.03,0.91,0
76.6,66.58,75.30,-21.86,-0.04,0.87,0
76.7,66.84,75.42,-3.36,-0.04,0.91,0
76.8,66.71,75.42,-273.15,-0.04,0.91,0
76.9,66.58,75.42,-15.78,-0.04,0.91,0
77.0,66.96,75.42,-273.15,-0.04,0.91,0
77.1,66.96,75.30,-273.15,-0.05,0.87,0
77.2,67.09,75.30,-1.95,-0.04,0.87,0
77.3,67.09,75.42,-273.15,-0.03,0.91,0
77.4,67.21,75.42,-17.13,-0.03,0.91,0
77.4,67.34,75.42,-273.15,-0.03,0.91,0
77.5,67.34,75.54,-273.15,-0.03,0.91,0
77.6,67.46,75.42,-4.10,-0.03,0.96,0
77.7,67.59,74.68,-273.15,-0.03,0.87,0
77.8,67.59,75.05,-20.15,-0.03,0.87,0
77.9,67.59,75.42,-8.22,-0.03,0.87,0
78.0,67.72,75.30,-273.15,-0.02,0.91,0
78.1,67.59,75.30,-273.15,-0.03,0.91,0
78.2,67.84,75.42,-273.15,-0.03,0.96,0
78.3,67.72,75.30,-273.15,-0.04,0.87,0
78.4,68.09,75.42,-10.11,-0.04,0.91,0
78.5,68.09,75.42,-273.15,-0.05,0.96,0
78.6,67.97,75.30,-2.65,-0.05,0.91,0
78.6,68.22,75.54,-273.15,-0.04,0.96,0
78.7,68.22,75.42,-18.58,-0.03,0.91,0
78.8,68.47,75.42,7.98,-0.03,0.91,0
78.9,68.09,75.30,-273.15,-0.03,0.87,0
79.0,68.59,75.30,-15.78,-0.04,0.87,0
79.1,68.59,75.79,-273.15,-0.04,0.91,0
79.2,68.72,75.30,-273.15,-0.04,0.91,0
79.3,68.72,75.30,-13.32,-0.05,0.91,0
79.4,68.84,75.42,-273.15,-0.05,0.87,0
79.5,69.09,75.30,-13.32,-0.04,0.91,0
79.6,68.97,75.30,-273.15,-0.04,0.91,0
79.7,68.97,75.17,-273.15,-0.05,0.91,0
79.8,69.09,75.42,7.52,-0.05,0.87,0
79.8,68.97,75.42,-273.15,-0.04,0.91,0
79.9,69.22,75.30,-14.51,-0.04,0.91,0
80.0,69.34,75.30,-273.15,-0.04,0.87,0
80.1,69.34,75.79,-273.15,-0.04,0.91,0
80.2,69.47,75.30,1.24,-0.05,0.87,0
80.3,69.72,75.30,-273.15,-0.06,0.91,0
80.4,69.59,75.30,-17.13,-0.06,0.96,0
80.5,69.59,75.30,9.31,-0.06,0.91,0
80.6,69.59,75.30,-273.15,-0.06,0.91,0
80.7,69.72,75.42,8.43,-0.06,0.91,0
80.8,69.72,75.30,-273.15,-0.06,0.91,0
80.9,69.84,75.30,-14.51,-0.05,0.91,0
81.0,69.96,75.54,4.05,-0.05,0.91,0
81.0,69.96,75.42,-17.13,-0.06,0.91,0
81.1,70.09,75.30,-5.66,-0.07,0.91,0
81.2,70.09,75.30,-273.15,-0.07,0.91,0
81.3,69.96,75.17,-273.15,-0.07,0.87,0
81.4,70.21,75.30,-273.15,-0.07,0.87,0
81.5,70.59,75.30,-273.15,-0.07,0.91,0
81.6,70.34,75.17,2.40,-0.07,0.87,0
81.7,70.34,75.30,-273.15,-0.06,0.91,0
81.8,70.71,74.92,-1.95,-0.06,0.87,0
81.9,70.46,75.30,-273.15,-0.07,0.91,0
82.0,70.59,75.30,-14.51,-0.08,0.91,0
82.1,70.71,75.17,-17.13,-0.08,0.87,0
82.1,70.71,75.30,-273.15,-0.07,0.91,0
82.2,70.46,75.17,-273.15,-0.07,0.91,0
82.3,71.21,75.30,9.31,-0.08,0.96,0
82.4,70.84,75.54,-273.15,-0.08,0.87,0
82.5,70.71,75.30,-10.11,-0.08,0.91,0
82.6,71.33,75.17,-273.15,-0.08,0.91,0
82.7,71.08,74.92,-273.15,-0.08,0.87,0
82.8,71.33,75.30,7.98,-0.08,0.87,0
82.9,71.21,74.92,-273.15,-0.08,0.91,0
83.0,71.21,75.17,-273.15,-0.09,0.91,0
83.1,71.33,75.30,-273.15,-0.09,0.91,0
83.2,71.33,75.17,-273.15,-0.09,0.87,0
83.3,71.46,75.30,8.43,-0.09,0.91,0
83.3,71.46,75.91,-273.15,-0.08,0.91,0
83.4,71.58,75.17,-10.11,-0.08,0.91,0
83.5,71.58,75.30,-18.58,-0.09,0.91,0
83.6,71.70,75.17,-20.15,-0.09,0.91,0
83.7,71.70,75.17,0.01,-0.09,0.87,0
83.8,71.58,75.17,-273.15,-0.10,0.91,0
83.9,71.83,75.05,-20.15,-0.10,0.87,0
84.0,71.95,75.17,-273.15,-0.10,0.87,0
84.1,71.95,75.17,-273.15,-0.09,0.91,0
84.2,72.08,75.30,8.88,-0.10,0.87,0
84.3,72.08,75.17,-273.15,-0.10,0.91,0
84.4,72.08,75.17,-20.15,-0.10,0.96,0
84.5,72.45,75.67,-273.15,-0.10,0.91,0
84.5,72.20,75.17,-273.15,-0.10,0.87,0
84.6,72.32,75.17,-4.10,-0.10,0.91,0
84.7,72.32,75.17,-273.15,-0.10,0.87,0
84.8,72.32,75.17,-18.58,-0.09,0.91,0
84.9,72.82,75.30,-2.65,-0.09,0.96,0
85.0,72.45,75.17,-273.15,-0.09,0.91,0
85.1,72.57,75.17,-9.15,-0.09,0.83,0
85.2,72.57,75.17,-273.15,-0.08,0.87,0
85.3,72.70,75.17,-273.15,-0.08,0.96,0
85.4,72.82,75.17,7.52,-0.09,0.91,0
85.5,72.82,75.30,-273.15,-0.09,0.96,0
85.6,72.82,75.17,-2.65,-0.08,0.91,0
85.6,72.94,75.17,-273.15,-0.09,0.91,0
85.7,72.94,75.17,-20.15,-0.09,0.87,0
85.8,73.07,75.30,7.98,-0.09,0.87,0
85.9,73.07,75.17,-273.15,-0.09,0.91,0
86.0,73.07,75.30,-14.51,-0.09,0.91,0
86.1,73.19,75.30,-273.15,-0.09,0.91,0
86.2,73.19,75.30,-273.15,-0.09,0.87,0
86.3,73.44,75.17,6.09,-0.09,0.87,0
86.4,73.32,75.17,-273.15,-0.09,0.87,0
86.5,73.44,75.17,-8.22,-0.08,0.91,0
86.6,73.44,75.05,-273.15,-0.08,0.87,0
86.7,73.56,74.92,-273.15,-0.09,0.91,0
86.8,73.56,74.68,-17.13,-0.08,0.91,0
86.8,73.69,75.17,-273.15,-0.08,0.87,0
86.9,73.69,75.17,-17.13,-0.08,0.87,0
87.0,73.81,75.17,-273.15,-0.09,0.91,0
87.1,73.81,75.05,-273.15,-0.09,0.91,0
87.2,73.81,75.17,-1.28,-0.08,0.91,0
87.3,73.93,75.05,-273.15,-0.08,0.96,0
87.4,73.93,75.17,-18.58,-0.08,0.87,0
87.5,74.06,75.17,-273.15,-0.08,0.87,0
87.6,74.06,75.17,-273.15,-0.08,0.87,0
87.7,74.18,75.05,-1.28,-0.08,0.87,0
87.8,74.18,75.05,-273.15,-0.08,0.91,0
87.9,74.31,75.17,-18.58,-0.08,0.87,0
88.0,74.31,75.17,-5.66,-0.08,0.91,0
88.0,74.31,75.05,-273.15,-0.08,0.87,0
88.1,74.43,74.55,-13.32,-0.08,0.87,0
88.2,74.43,75.54,-273.15,-0.08,0.91,0
88.3,74.55,75.05,-273.15,-0.08,0.96,0
88.4,74.55,75.17,-23.75,-0.08,0.91,0
88.5,75.05,75.17,-273.15,-0.08,0.87,0
88.6,74.80,75.17,-1.28,-0.08,0.87,0
88.7,74.80,75.17,-273.15,-0.08,0.91,0
88.8,74.80,75.17,-18.58,-0.08,0.91,0
88.9,74.92,75.17,9.31,-0.09,0.91,0
89.0,74.92,75.17,-21.86,-0.09,0.87,0
89.1,74.68,75.17,-13.32,-0.09,0.87,0
89.2,75.05,75.17,4.58,-0.09,0.87,0
89.2,75.05,75.17,-15.78,-0.10,0.87,0
89.3,75.17,75.17,9.74,-0.10,0.87,0
89.4,75.05,75.30,-273.15,-0.09,0.91,0
89.5,75.17,75.17,-14.51,-0.10,0.87,0
89.6,75.30,75.17,-273.15,-0.10,0.91,0
89.7,75.30,75.17,-273.15,-0.10,0.91,0
89.8,75.30,75.17,7.52,-0.10,0.91,0
89.9,75.54,74.80,-273.15,-0.09,0.87,0
90.0,75.54,75.17,-13.32,-0.09,0.91,0
90.1,75.54,75.17,-273.15,-0.09,0.83,0
90.2,75.67,75.05,-273.15,-0.09,0.91,0
90.3,75.54,75.17,0.01,-0.10,0.87,0
90.3,75.79,75.05,-273.15,-0.10,0.87,0
90.4,75.79,75.30,-273.15,-0.10,0.91,0
90.5,75.79,75.17,-17.13,-0.10,0.91,0
90.6,75.91,74.92,-273.15,-0.10,0.91,0
90.7,75.91,75.05,8.43,-0.10,0.87,0
90.8,75.91,75.05,-273.15,-0.10,0.91,0
90.9,76.04,75.05,-14.51,-0.11,0.87,0
91.0,75.79,75.17,2.96,-0.11,0.91,0
91.1,75.79,75.17,-18.58,-0.10,0.87,0
91.2,76.29,75.17,-7.33,-0.11,0.83,0
91.3,76.29,75.05,-273.15,-0.11,0.87,0
91.4,76.29,75.05,-273.15,-0.10,0.91,0
91.5,76.29,75.17,-273.15,-0.10,0.87,0
91.5,76.41,75.05,-273.15,-0.11,0.87,0
91.7,76.41,74.68,7.05,-0.10,0.87,0
91.7,76.53,75.17,-20.15,-0.10,0.87,0
91.8,76.53,75.17,-273.15,-0.10,0.87,0
91.9,76.53,75.42,-12.20,-0.10,0.87,0
92.0,76.66,75.17,-273.15,-0.11,0.87,0
92.1,76.66,74.92,-8.22,-0.10,0.91,0
92.2,76.78,75.05,-273.15,-0.10,0.87,0
92.3,77.03,75.17,-43.90,-0.10,0.91,0
92.4,76.90,75.30,-4.10,-0.10,0.91,0
92.5,76.66,75.17,-273.15,-0.10,0.91,0
